type,table_identifier,country,ref_area,NUTS,accounting_entry,sto,activity,unit_measure,time_period,obs_value
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2000,2243.204376
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2001,2330.894794
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2002,2596.424039
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2003,2927.129704
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2004,3190.928776
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2005,3658.305022
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2006,4260.095629
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2007,5076.184187
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2008,5481.290327
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2009,3997.615368
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2010,3477.907948
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2011,3439.139522
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2012,3329.170482
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2013,3733.499777
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2014,3656.34017
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2015,3380.365801
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2016,3253.180692
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2017,3715.658263
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2018,4306.000778
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2019,4546.729654
T,T1002,SI,SI03,2,D,P51G,_T,XDC,2020,4066.213135
T,T1002,SI,SI04,2,D,P51G,A,XDC,2000,42.631164
T,T1002,SI,SI04,2,D,P51G,A,XDC,2001,48.142356
T,T1002,SI,SI04,2,D,P51G,A,XDC,2002,54.363627
T,T1002,SI,SI04,2,D,P51G,A,XDC,2003,53.645913
T,T1002,SI,SI04,2,D,P51G,A,XDC,2004,54.580141
T,T1002,SI,SI04,2,D,P51G,A,XDC,2005,65.088835
T,T1002,SI,SI04,2,D,P51G,A,XDC,2006,66.834341
T,T1002,SI,SI04,2,D,P51G,A,XDC,2007,68.731327
T,T1002,SI,SI04,2,D,P51G,A,XDC,2008,80.299261
T,T1002,SI,SI04,2,D,P51G,A,XDC,2009,68.395443
T,T1002,SI,SI04,2,D,P51G,A,XDC,2010,59.609594
T,T1002,SI,SI04,2,D,P51G,A,XDC,2011,62.107501
T,T1002,SI,SI04,2,D,P51G,A,XDC,2012,60.86596
T,T1002,SI,SI04,2,D,P51G,A,XDC,2013,73.656096
T,T1002,SI,SI04,2,D,P51G,A,XDC,2014,68.210601
T,T1002,SI,SI04,2,D,P51G,A,XDC,2015,83.935785
T,T1002,SI,SI04,2,D,P51G,A,XDC,2016,88.902696
T,T1002,SI,SI04,2,D,P51G,A,XDC,2017,101.552325
T,T1002,SI,SI04,2,D,P51G,A,XDC,2018,120.451858
T,T1002,SI,SI04,2,D,P51G,A,XDC,2019,126.495365
T,T1002,SI,SI04,2,D,P51G,A,XDC,2020,99.224839
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2000,616.748644
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2001,722.748607
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2002,660.216398
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2003,831.30757
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2004,901.992083
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2005,902.549011
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2006,884.895197
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2007,1053.977079
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2008,1175.237225
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2009,1019.321632
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2010,864.569986
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2011,952.257068
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2012,874.5749
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2013,849.981509
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2014,800.657457
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2015,874.073866
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2016,966.506275
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2017,1059.406287
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2018,1185.29221
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2019,1303.169568
T,T1002,SI,SI04,2,D,P51G,BTE,XDC,2020,1235.202182
T,T1002,SI,SI04,2,D,P51G,C,XDC,2000,473.57849
T,T1002,SI,SI04,2,D,P51G,C,XDC,2001,558.163283
T,T1002,SI,SI04,2,D,P51G,C,XDC,2002,474.17416
T,T1002,SI,SI04,2,D,P51G,C,XDC,2003,656.194773
T,T1002,SI,SI04,2,D,P51G,C,XDC,2004,714.715861
T,T1002,SI,SI04,2,D,P51G,C,XDC,2005,692.538775
T,T1002,SI,SI04,2,D,P51G,C,XDC,2006,585.328313
T,T1002,SI,SI04,2,D,P51G,C,XDC,2007,759.76574
T,T1002,SI,SI04,2,D,P51G,C,XDC,2008,807.814186
T,T1002,SI,SI04,2,D,P51G,C,XDC,2009,688.488597
T,T1002,SI,SI04,2,D,P51G,C,XDC,2010,616.189247
T,T1002,SI,SI04,2,D,P51G,C,XDC,2011,730.247418
T,T1002,SI,SI04,2,D,P51G,C,XDC,2012,701.252308
T,T1002,SI,SI04,2,D,P51G,C,XDC,2013,657.934111
T,T1002,SI,SI04,2,D,P51G,C,XDC,2014,664.857603
T,T1002,SI,SI04,2,D,P51G,C,XDC,2015,730.907726
T,T1002,SI,SI04,2,D,P51G,C,XDC,2016,806.163838
T,T1002,SI,SI04,2,D,P51G,C,XDC,2017,880.527147
T,T1002,SI,SI04,2,D,P51G,C,XDC,2018,996.04572
T,T1002,SI,SI04,2,D,P51G,C,XDC,2019,1068.731698
T,T1002,SI,SI04,2,D,P51G,C,XDC,2020,1003.94016
T,T1002,SI,SI04,2,D,P51G,F,XDC,2000,73.947025
T,T1002,SI,SI04,2,D,P51G,F,XDC,2001,84.20832
T,T1002,SI,SI04,2,D,P51G,F,XDC,2002,104.507867
T,T1002,SI,SI04,2,D,P51G,F,XDC,2003,100.134118
T,T1002,SI,SI04,2,D,P51G,F,XDC,2004,127.675145
T,T1002,SI,SI04,2,D,P51G,F,XDC,2005,128.482879
T,T1002,SI,SI04,2,D,P51G,F,XDC,2006,177.249937
T,T1002,SI,SI04,2,D,P51G,F,XDC,2007,184.989739
T,T1002,SI,SI04,2,D,P51G,F,XDC,2008,154.880986
T,T1002,SI,SI04,2,D,P51G,F,XDC,2009,124.888528
T,T1002,SI,SI04,2,D,P51G,F,XDC,2010,90.337828
T,T1002,SI,SI04,2,D,P51G,F,XDC,2011,69.191092
T,T1002,SI,SI04,2,D,P51G,F,XDC,2012,51.478369
T,T1002,SI,SI04,2,D,P51G,F,XDC,2013,35.074826
T,T1002,SI,SI04,2,D,P51G,F,XDC,2014,54.280959
T,T1002,SI,SI04,2,D,P51G,F,XDC,2015,59.691532
T,T1002,SI,SI04,2,D,P51G,F,XDC,2016,87.577472
T,T1002,SI,SI04,2,D,P51G,F,XDC,2017,136.395352
T,T1002,SI,SI04,2,D,P51G,F,XDC,2018,114.225833
T,T1002,SI,SI04,2,D,P51G,F,XDC,2019,129.096888
T,T1002,SI,SI04,2,D,P51G,F,XDC,2020,134.62529
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2000,833.604485
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2001,813.325855
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2002,869.776379
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2003,922.706516
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2004,974.791497
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2005,908.622375
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2006,1038.204959
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2007,1218.184112
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2008,1360.968126
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2009,940.494164
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2010,709.829126
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2011,717.950002
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2012,510.037831
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2013,501.298888
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2014,535.490589
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2015,628.518756
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2016,707.461006
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2017,758.878128
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2018,867.855904
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2019,757.156776
T,T1002,SI,SI04,2,D,P51G,GTI,XDC,2020,884.317551
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2000,1031.856723
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2001,1031.925123
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2002,1082.669685
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2003,1083.554887
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2004,1173.783401
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2005,1090.541175
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2006,1266.61975
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2007,1501.539965
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2008,1747.048209
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2009,1207.92452
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2010,918.983316
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2011,937.258786
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2012,722.778864
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2013,712.946094
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2014,760.161129
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2015,894.910437
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2016,973.344713
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2017,1039.716631
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2018,1153.099376
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2019,1069.141037
T,T1002,SI,SI04,2,D,P51G,GTJ,XDC,2020,1207.869585
T,T1002,SI,SI04,2,D,P51G,J,XDC,2000,198.252238
T,T1002,SI,SI04,2,D,P51G,J,XDC,2001,218.599268
T,T1002,SI,SI04,2,D,P51G,J,XDC,2002,212.893306
T,T1002,SI,SI04,2,D,P51G,J,XDC,2003,160.848371
T,T1002,SI,SI04,2,D,P51G,J,XDC,2004,198.991904
T,T1002,SI,SI04,2,D,P51G,J,XDC,2005,181.918801
T,T1002,SI,SI04,2,D,P51G,J,XDC,2006,228.414791
T,T1002,SI,SI04,2,D,P51G,J,XDC,2007,283.355853
T,T1002,SI,SI04,2,D,P51G,J,XDC,2008,386.080083
T,T1002,SI,SI04,2,D,P51G,J,XDC,2009,267.430356
T,T1002,SI,SI04,2,D,P51G,J,XDC,2010,209.15419
T,T1002,SI,SI04,2,D,P51G,J,XDC,2011,219.308784
T,T1002,SI,SI04,2,D,P51G,J,XDC,2012,212.741033
T,T1002,SI,SI04,2,D,P51G,J,XDC,2013,211.647206
T,T1002,SI,SI04,2,D,P51G,J,XDC,2014,224.670539
T,T1002,SI,SI04,2,D,P51G,J,XDC,2015,266.391681
T,T1002,SI,SI04,2,D,P51G,J,XDC,2016,265.883707
T,T1002,SI,SI04,2,D,P51G,J,XDC,2017,280.838503
T,T1002,SI,SI04,2,D,P51G,J,XDC,2018,285.243471
T,T1002,SI,SI04,2,D,P51G,J,XDC,2019,311.984261
T,T1002,SI,SI04,2,D,P51G,J,XDC,2020,323.552034
T,T1002,SI,SI04,2,D,P51G,K,XDC,2000,161.098273
T,T1002,SI,SI04,2,D,P51G,K,XDC,2001,155.482519
T,T1002,SI,SI04,2,D,P51G,K,XDC,2002,211.9703
T,T1002,SI,SI04,2,D,P51G,K,XDC,2003,223.459784
T,T1002,SI,SI04,2,D,P51G,K,XDC,2004,224.758856
T,T1002,SI,SI04,2,D,P51G,K,XDC,2005,233.915039
T,T1002,SI,SI04,2,D,P51G,K,XDC,2006,182.191649
T,T1002,SI,SI04,2,D,P51G,K,XDC,2007,271.203601
T,T1002,SI,SI04,2,D,P51G,K,XDC,2008,208.547259
T,T1002,SI,SI04,2,D,P51G,K,XDC,2009,180.101008
T,T1002,SI,SI04,2,D,P51G,K,XDC,2010,195.439676
T,T1002,SI,SI04,2,D,P51G,K,XDC,2011,222.739586
T,T1002,SI,SI04,2,D,P51G,K,XDC,2012,235.853437
T,T1002,SI,SI04,2,D,P51G,K,XDC,2013,140.147121
T,T1002,SI,SI04,2,D,P51G,K,XDC,2014,147.620091
T,T1002,SI,SI04,2,D,P51G,K,XDC,2015,182.583541
T,T1002,SI,SI04,2,D,P51G,K,XDC,2016,176.341643
T,T1002,SI,SI04,2,D,P51G,K,XDC,2017,130.028955
T,T1002,SI,SI04,2,D,P51G,K,XDC,2018,133.943439
T,T1002,SI,SI04,2,D,P51G,K,XDC,2019,172.168548
T,T1002,SI,SI04,2,D,P51G,K,XDC,2020,134.876642
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2000,673.965611
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2001,736.454221
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2002,784.067841
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2003,796.90828
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2004,1015.910533
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2005,1164.382674
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2006,1154.608024
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2007,1404.611792
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2008,1533.042042
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2009,1324.280815
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2010,1148.309869
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2011,1156.920235
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2012,1029.413792
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2013,877.52289
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2014,831.505228
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2015,897.127204
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2016,936.822062
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2017,1032.86108
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2018,1075.008437
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2019,1371.459751
T,T1002,SI,SI04,2,D,P51G,KTN,XDC,2020,1209.248713
T,T1002,SI,SI04,2,D,P51G,L,XDC,2000,319.831021
T,T1002,SI,SI04,2,D,P51G,L,XDC,2001,352.038136
T,T1002,SI,SI04,2,D,P51G,L,XDC,2002,363.014388
T,T1002,SI,SI04,2,D,P51G,L,XDC,2003,381.777196
T,T1002,SI,SI04,2,D,P51G,L,XDC,2004,495.446371
T,T1002,SI,SI04,2,D,P51G,L,XDC,2005,620.797612
T,T1002,SI,SI04,2,D,P51G,L,XDC,2006,679.499811
T,T1002,SI,SI04,2,D,P51G,L,XDC,2007,834.625485
T,T1002,SI,SI04,2,D,P51G,L,XDC,2008,938.43422
T,T1002,SI,SI04,2,D,P51G,L,XDC,2009,777.454666
T,T1002,SI,SI04,2,D,P51G,L,XDC,2010,636.393654
T,T1002,SI,SI04,2,D,P51G,L,XDC,2011,563.178002
T,T1002,SI,SI04,2,D,P51G,L,XDC,2012,472.342499
T,T1002,SI,SI04,2,D,P51G,L,XDC,2013,417.083147
T,T1002,SI,SI04,2,D,P51G,L,XDC,2014,384.563419
T,T1002,SI,SI04,2,D,P51G,L,XDC,2015,374.435893
T,T1002,SI,SI04,2,D,P51G,L,XDC,2016,428.192867
T,T1002,SI,SI04,2,D,P51G,L,XDC,2017,490.423129
T,T1002,SI,SI04,2,D,P51G,L,XDC,2018,552.718182
T,T1002,SI,SI04,2,D,P51G,L,XDC,2019,715.280059
T,T1002,SI,SI04,2,D,P51G,L,XDC,2020,631.311083
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2000,193.036317
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2001,228.933566
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2002,209.083153
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2003,191.6713
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2004,295.705306
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2005,309.670022
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2006,292.916564
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2007,298.782706
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2008,386.060563
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2009,366.725141
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2010,316.47654
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2011,371.002647
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2012,321.217855
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2013,320.292622
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2014,299.321718
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2015,340.10777
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2016,332.287551
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2017,412.408996
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2018,388.346816
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2019,484.011144
T,T1002,SI,SI04,2,D,P51G,M_N,XDC,2020,443.060988
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2000,427.719444
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2001,522.396639
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2002,425.507265
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2003,523.098127
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2004,631.107564
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2005,608.286195
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2006,792.184795
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2007,603.699507
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2008,866.850524
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2009,884.994217
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2010,1007.434636
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2011,681.090728
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2012,709.907328
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2013,818.047729
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2014,970.875469
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2015,958.796399
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2016,607.385774
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2017,669.44076
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2018,754.21353
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2019,854.55719
T,T1002,SI,SI04,2,D,P51G,OTQ,XDC,2020,850.33363
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2000,486.288131
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2001,618.287917
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2002,504.292104
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2003,618.611964
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2004,722.750145
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2005,732.805631
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2006,921.314936
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2007,758.944023
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2008,994.652504
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2009,1006.111805
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2010,1106.370036
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2011,774.243685
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2012,831.337501
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2013,874.614816
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2014,1019.846107
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2015,1057.696536
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2016,722.340948
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2017,794.248389
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2018,915.214387
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2019,949.487961
T,T1002,SI,SI04,2,D,P51G,OTU,XDC,2020,917.664447
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2000,58.568687
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2001,95.891279
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2002,78.784839
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2003,95.513837
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2004,91.642581
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2005,124.519436
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2006,129.130141
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2007,155.244516
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2008,127.80198
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2009,121.117588
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2010,98.935401
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2011,93.152957
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2012,121.430173
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2013,56.567087
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2014,48.970638
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2015,98.900138
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2016,114.955174
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2017,124.80763
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2018,161.000857
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2019,94.93077
T,T1002,SI,SI04,2,D,P51G,RTU,XDC,2020,67.330817
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2000,2925.437299
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2001,3241.766544
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2002,3190.117523
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2003,3484.162732
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2004,3996.691448
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2005,4083.850206
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2006,4471.522184
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2007,4972.793924
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2008,5685.160228
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2009,4750.922742
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2010,4188.180629
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2011,3951.978367
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2012,3570.449386
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2013,3423.796232
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2014,3534.66148
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2015,3867.43536
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2016,3775.494165
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2017,4164.180063
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2018,4563.2921
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2019,4948.850568
T,T1002,SI,SI04,2,D,P51G,_T,XDC,2020,4803.835056
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2000,2386.247571
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2001,2578.309884
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2002,2980.303311
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2003,2980.486908
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2004,3131.764474
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2005,3378.0179
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2006,3578.153352
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2007,3973.515067
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2008,4220.563066
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2009,4032.321842
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2010,3723.199992
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2011,3739.32065
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2012,3511.53555
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2013,3706.077916
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2014,3766.818199
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2015,3894.839883
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2016,4056.11088
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2017,4210.48275
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2018,4589.399098
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2019,4654.933859
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2020,4371.404528
T,T1300,SI,SI,0,B,B2A3N,_Z,XDC,2021,4712.945112
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2000,12329.117746
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2001,13841.201469
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2002,15403.188146
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2003,16337.692013
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2004,17499.333496
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2005,18488.456446
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2006,19666.515395
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2007,21650.946561
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2008,23679.894429
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2009,23299.345743
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2010,23227.732367
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2011,23211.786755
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2012,22587.266315
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2013,22377.086129
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2014,22853.169487
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2015,23536.164023
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2016,24715.953484
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2017,26183.594894
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2018,28226.610461
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2019,30125.771587
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2020,30383.191657
T,T1300,SI,SI,0,B,B5N,_Z,XDC,2021,33177.781394
