type,table_identifier,country,ref_area,NUTS,accounting_entry,sto,activity,unit_measure,time_period,obs_value
V,T1200,AL,AL031,3,B,B1G,F,XDC,2009,5423.28
V,T1200,AL,AL031,3,B,B1G,F,XDC,2010,5207.59
V,T1200,AL,AL031,3,B,B1G,F,XDC,2011,4499.84
V,T1200,AL,AL031,3,B,B1G,F,XDC,2012,3329.91
V,T1200,AL,AL031,3,B,B1G,F,XDC,2013,2620.51
V,T1200,AL,AL031,3,B,B1G,F,XDC,2014,2433.78
V,T1200,AL,AL031,3,B,B1G,F,XDC,2015,2782.06
V,T1200,AL,AL031,3,B,B1G,F,XDC,2016,3911.25
V,T1200,AL,AL031,3,B,B1G,F,XDC,2017,3950.96
V,T1200,AL,AL031,3,B,B1G,F,XDC,2018,3149.66
V,T1200,AL,AL031,3,B,B1G,F,XDC,2019,3730.94
V,T1200,AL,AL031,3,B,B1G,F,XDC,2020,3043.35
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2008,4559.47
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2009,4868.37
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2010,5142.18
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2011,5174.2
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2012,5910.18
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2013,5291.75
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2014,5550.67
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2015,5900.16
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2016,5094.71
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2017,5221.84
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2018,5655.19
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2019,6062.84
V,T1200,AL,AL031,3,B,B1G,GTI,XDC,2020,6189.35
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2008,6582.6
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2009,6889.84
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2010,6904.12
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2011,5897.76
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2012,6561.01
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2013,5873.05
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2014,6477.85
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2015,6816.7
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2016,6032.8
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2017,6055.04
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2018,6456.46
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2019,6928.98
V,T1200,AL,AL031,3,B,B1G,GTJ,XDC,2020,7127.64
V,T1200,AL,AL031,3,B,B1G,J,XDC,2008,2023.13
V,T1200,AL,AL031,3,B,B1G,J,XDC,2009,2021.47
V,T1200,AL,AL031,3,B,B1G,J,XDC,2010,1761.95
V,T1200,AL,AL031,3,B,B1G,J,XDC,2011,723.56
V,T1200,AL,AL031,3,B,B1G,J,XDC,2012,650.83
V,T1200,AL,AL031,3,B,B1G,J,XDC,2013,581.3
V,T1200,AL,AL031,3,B,B1G,J,XDC,2014,927.18
V,T1200,AL,AL031,3,B,B1G,J,XDC,2015,916.54
V,T1200,AL,AL031,3,B,B1G,J,XDC,2016,938.09
V,T1200,AL,AL031,3,B,B1G,J,XDC,2017,833.2
V,T1200,AL,AL031,3,B,B1G,J,XDC,2018,801.27
V,T1200,AL,AL031,3,B,B1G,J,XDC,2019,866.14
V,T1200,AL,AL031,3,B,B1G,J,XDC,2020,938.3
V,T1200,AL,AL031,3,B,B1G,K,XDC,2008,669.08
V,T1200,AL,AL031,3,B,B1G,K,XDC,2009,598.6
V,T1200,AL,AL031,3,B,B1G,K,XDC,2010,648.97
V,T1200,AL,AL031,3,B,B1G,K,XDC,2011,732.19
V,T1200,AL,AL031,3,B,B1G,K,XDC,2012,623.21
V,T1200,AL,AL031,3,B,B1G,K,XDC,2013,584.58
V,T1200,AL,AL031,3,B,B1G,K,XDC,2014,677.02
V,T1200,AL,AL031,3,B,B1G,K,XDC,2015,750.48
V,T1200,AL,AL031,3,B,B1G,K,XDC,2016,688.88
V,T1200,AL,AL031,3,B,B1G,K,XDC,2017,1641.74
V,T1200,AL,AL031,3,B,B1G,K,XDC,2018,1583.27
V,T1200,AL,AL031,3,B,B1G,K,XDC,2019,1626.74
V,T1200,AL,AL031,3,B,B1G,K,XDC,2020,1449.34
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2008,2328.1
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2009,2267.15
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2010,2335.19
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2011,2952.6
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2012,2546.19
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2013,2785.52
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2014,3072.79
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2015,2729.58
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2016,3025.33
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2017,3927.98
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2018,4158.86
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2019,4255.93
V,T1200,AL,AL031,3,B,B1G,KTN,XDC,2020,4120.18
V,T1200,AL,AL031,3,B,B1G,L,XDC,2008,1409.21
V,T1200,AL,AL031,3,B,B1G,L,XDC,2009,1422.76
V,T1200,AL,AL031,3,B,B1G,L,XDC,2010,1456.47
V,T1200,AL,AL031,3,B,B1G,L,XDC,2011,1513.98
V,T1200,AL,AL031,3,B,B1G,L,XDC,2012,1484.39
V,T1200,AL,AL031,3,B,B1G,L,XDC,2013,1696.35
V,T1200,AL,AL031,3,B,B1G,L,XDC,2014,1622.13
V,T1200,AL,AL031,3,B,B1G,L,XDC,2015,1612.03
V,T1200,AL,AL031,3,B,B1G,L,XDC,2016,1590.96
V,T1200,AL,AL031,3,B,B1G,L,XDC,2017,1647.6
V,T1200,AL,AL031,3,B,B1G,L,XDC,2018,1976.31
V,T1200,AL,AL031,3,B,B1G,L,XDC,2019,1826.89
V,T1200,AL,AL031,3,B,B1G,L,XDC,2020,1815.97
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2008,249.81
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2009,245.79
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2010,229.75
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2011,706.43
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2012,438.6
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2013,504.6
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2014,773.64
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2015,367.07
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2016,745.49
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2017,638.64
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2018,599.29
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2019,802.3
V,T1200,AL,AL031,3,B,B1G,M_N,XDC,2020,854.87
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2008,4051.61
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2009,4732.51
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2010,5476.16
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2011,5452.91
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2012,5433.09
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2013,5474.67
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2014,5340.79
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2015,4959.27
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2016,5516.33
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2017,5976.67
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2018,5991.48
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2019,6139.85
V,T1200,AL,AL031,3,B,B1G,OTQ,XDC,2020,5845.64
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2008,4462.72
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2009,5253.13
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2010,7024.27
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2011,6422.09
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2012,5860.74
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2013,5908.45
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2014,6195.24
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2015,5732.24
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2016,6214.24
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2017,6744.93
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2018,6923.5
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2019,6803.33
V,T1200,AL,AL031,3,B,B1G,OTU,XDC,2020,6227.75
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2008,411.11
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2009,520.62
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2010,1548.11
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2011,969.18
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2012,427.65
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2013,433.78
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2014,854.45
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2015,772.97
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2016,697.91
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2017,768.26
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2018,932.02
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2019,663.48
V,T1200,AL,AL031,3,B,B1G,RTU,XDC,2020,382.12
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2008,37015.04
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2009,39097.91
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2010,44128
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2011,45682.25
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2012,42471.51
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2013,43759.56
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2014,45976
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2015,48034.25
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2016,49951.58
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2017,51390.99
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2018,51208.08
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2019,50599.48
V,T1200,AL,AL031,3,B,B1G,_T,XDC,2020,50157.62
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2008,160.058
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2009,155.337
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2010,151.374
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2011,148.203
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2012,145.298
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2013,142.479
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2014,139.741
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2015,136.902
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2016,133.689
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2017,129.689
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2018,126.299
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2019,123.578
V,T1200,AL,AL031,3,_Z,POP,_Z,PS,2020,120.727
V,T1200,AL,AL032,3,B,B1G,A,XDC,2008,36439.84
V,T1200,AL,AL032,3,B,B1G,A,XDC,2009,38486.38
V,T1200,AL,AL032,3,B,B1G,A,XDC,2010,46096.98
V,T1200,AL,AL032,3,B,B1G,A,XDC,2011,44300.65
V,T1200,AL,AL032,3,B,B1G,A,XDC,2012,49334.14
V,T1200,AL,AL032,3,B,B1G,A,XDC,2013,52483.97
V,T1200,AL,AL032,3,B,B1G,A,XDC,2014,59559.67
V,T1200,AL,AL032,3,B,B1G,A,XDC,2015,60634.6
V,T1200,AL,AL032,3,B,B1G,A,XDC,2016,64036.33
V,T1200,AL,AL032,3,B,B1G,A,XDC,2017,66171.84
V,T1200,AL,AL032,3,B,B1G,A,XDC,2018,68615.9
V,T1200,AL,AL032,3,B,B1G,A,XDC,2019,74465.27
V,T1200,AL,AL032,3,B,B1G,A,XDC,2020,75414.8
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2008,19602.58
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2009,16202.06
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2010,24641.25
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2011,35867.01
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2012,42656.7
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2013,50150.18
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2014,52272.41
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2015,36433.83
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2016,24473.82
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2017,22999.98
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2018,27257.02
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2019,29974.67
V,T1200,AL,AL032,3,B,B1G,BTE,XDC,2020,22960.1
V,T1200,AL,AL032,3,B,B1G,C,XDC,2008,5611.5
V,T1200,AL,AL032,3,B,B1G,C,XDC,2009,4796.1
V,T1200,AL,AL032,3,B,B1G,C,XDC,2010,3515.49
V,T1200,AL,AL032,3,B,B1G,C,XDC,2011,4667.1
V,T1200,AL,AL032,3,B,B1G,C,XDC,2012,566.92
V,T1200,AL,AL032,3,B,B1G,C,XDC,2013,2786.44
V,T1200,AL,AL032,3,B,B1G,C,XDC,2014,3298.38
V,T1200,AL,AL032,3,B,B1G,C,XDC,2015,4281.94
V,T1200,AL,AL032,3,B,B1G,C,XDC,2016,4108.66
V,T1200,AL,AL032,3,B,B1G,C,XDC,2017,4864.88
V,T1200,AL,AL032,3,B,B1G,C,XDC,2018,5672.78
V,T1200,AL,AL032,3,B,B1G,C,XDC,2019,6101.92
V,T1200,AL,AL032,3,B,B1G,C,XDC,2020,5357.81
V,T1200,AL,AL032,3,B,B1G,F,XDC,2008,8714.44
V,T1200,AL,AL032,3,B,B1G,F,XDC,2009,8723.64
V,T1200,AL,AL032,3,B,B1G,F,XDC,2010,8148.22
V,T1200,AL,AL032,3,B,B1G,F,XDC,2011,11088.14
V,T1200,AL,AL032,3,B,B1G,F,XDC,2012,12075.04
V,T1200,AL,AL032,3,B,B1G,F,XDC,2013,10639.39
V,T1200,AL,AL032,3,B,B1G,F,XDC,2014,9788.75
V,T1200,AL,AL032,3,B,B1G,F,XDC,2015,7664.82
V,T1200,AL,AL032,3,B,B1G,F,XDC,2016,9692.99
V,T1200,AL,AL032,3,B,B1G,F,XDC,2017,9261.45
V,T1200,AL,AL032,3,B,B1G,F,XDC,2018,10815.03
V,T1200,AL,AL032,3,B,B1G,F,XDC,2019,10404.92
V,T1200,AL,AL032,3,B,B1G,F,XDC,2020,10022.27
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2008,13304
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2009,14044.54
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2010,13315.64
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2011,18349.72
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2012,20474.14
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2013,18790.43
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2014,17450.51
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2015,17358.79
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2016,18954.69
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2017,17954.87
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2018,20205.83
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2019,20662.56
V,T1200,AL,AL032,3,B,B1G,GTI,XDC,2020,19572.23
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2008,16044.06
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2009,16767.71
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2010,15865.27
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2011,20033.96
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2012,21992.76
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2013,20318.29
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2014,19414.83
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2015,20242.22
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2016,20744.21
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2017,20754.98
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2018,22051.95
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2019,22772.85
V,T1200,AL,AL032,3,B,B1G,GTJ,XDC,2020,21275.93
V,T1200,AL,AL032,3,B,B1G,J,XDC,2008,2740.06
V,T1200,AL,AL032,3,B,B1G,J,XDC,2009,2723.18
V,T1200,AL,AL032,3,B,B1G,J,XDC,2010,2549.63
V,T1200,AL,AL032,3,B,B1G,J,XDC,2011,1684.24
V,T1200,AL,AL032,3,B,B1G,J,XDC,2012,1518.62
V,T1200,AL,AL032,3,B,B1G,J,XDC,2013,1527.86
V,T1200,AL,AL032,3,B,B1G,J,XDC,2014,1964.32
V,T1200,AL,AL032,3,B,B1G,J,XDC,2015,2883.43
V,T1200,AL,AL032,3,B,B1G,J,XDC,2016,1789.53
V,T1200,AL,AL032,3,B,B1G,J,XDC,2017,2800.11
V,T1200,AL,AL032,3,B,B1G,J,XDC,2018,1846.12
V,T1200,AL,AL032,3,B,B1G,J,XDC,2019,2110.29
V,T1200,AL,AL032,3,B,B1G,J,XDC,2020,1703.7
V,T1200,AL,AL032,3,B,B1G,K,XDC,2008,1531.08
V,T1200,AL,AL032,3,B,B1G,K,XDC,2009,1369.8
V,T1200,AL,AL032,3,B,B1G,K,XDC,2010,1523.86
V,T1200,AL,AL032,3,B,B1G,K,XDC,2011,1719.25
V,T1200,AL,AL032,3,B,B1G,K,XDC,2012,2158.43
V,T1200,AL,AL032,3,B,B1G,K,XDC,2013,2401.69
V,T1200,AL,AL032,3,B,B1G,K,XDC,2014,2781.49
V,T1200,AL,AL032,3,B,B1G,K,XDC,2015,3083.31
V,T1200,AL,AL032,3,B,B1G,K,XDC,2016,2830.21
V,T1200,AL,AL032,3,B,B1G,K,XDC,2017,3119.31
V,T1200,AL,AL032,3,B,B1G,K,XDC,2018,2833.22
V,T1200,AL,AL032,3,B,B1G,K,XDC,2019,2397.3
V,T1200,AL,AL032,3,B,B1G,K,XDC,2020,2576.6
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2008,7692.92
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2009,7748.97
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2010,8274.7
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2011,9928.98
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2012,11449.49
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2013,12203.69
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2014,11995.46
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2015,12562.61
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2016,12794.42
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2017,12800.98
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2018,13894.57
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2019,13263.16
V,T1200,AL,AL032,3,B,B1G,KTN,XDC,2020,12934.96
V,T1200,AL,AL032,3,B,B1G,L,XDC,2008,5170.11
V,T1200,AL,AL032,3,B,B1G,L,XDC,2009,5254.4
V,T1200,AL,AL032,3,B,B1G,L,XDC,2010,5372.75
V,T1200,AL,AL032,3,B,B1G,L,XDC,2011,5568.31
V,T1200,AL,AL032,3,B,B1G,L,XDC,2012,5518.15
V,T1200,AL,AL032,3,B,B1G,L,XDC,2013,6118.65
V,T1200,AL,AL032,3,B,B1G,L,XDC,2014,5993.29
V,T1200,AL,AL032,3,B,B1G,L,XDC,2015,5966.31
V,T1200,AL,AL032,3,B,B1G,L,XDC,2016,5919.43
V,T1200,AL,AL032,3,B,B1G,L,XDC,2017,6091.81
V,T1200,AL,AL032,3,B,B1G,L,XDC,2018,6965.05
V,T1200,AL,AL032,3,B,B1G,L,XDC,2019,6708.5
V,T1200,AL,AL032,3,B,B1G,L,XDC,2020,6854.61
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2008,991.74
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2009,1124.77
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2010,1378.09
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2011,2641.43
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2012,3772.92
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2013,3683.35
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2014,3220.69
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2015,3512.99
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2016,4044.78
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2017,3589.87
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2018,4096.3
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2019,4157.35
V,T1200,AL,AL032,3,B,B1G,M_N,XDC,2020,3503.75
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2008,7024.22
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2009,8149.83
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2010,8717.64
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2011,9248.93
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2012,9628.8
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2013,9925.17
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2014,10180.69
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2015,9601.99
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2016,10210.78
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2017,11666.12
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2018,11739.73
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2019,12517.71
V,T1200,AL,AL032,3,B,B1G,OTQ,XDC,2020,12086.54
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2008,7572.35
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2009,8898.24
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2010,10725.48
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2011,11196.1
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2012,10525.58
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2013,10825.38
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2014,11721.48
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2015,11275.73
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2016,11615.5
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2017,13002.9
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2018,13373.87
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2019,13848.23
V,T1200,AL,AL032,3,B,B1G,OTU,XDC,2020,13592.69
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2008,548.13
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2009,748.41
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2010,2007.84
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2011,1947.18
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2012,896.79
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2013,900.21
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2014,1540.79
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2015,1673.74
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2016,1404.72
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2017,1336.78
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2018,1634.14
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2019,1330.53
V,T1200,AL,AL032,3,B,B1G,RTU,XDC,2020,1506.16
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2008,96066.19
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2009,96827.01
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2010,113751.88
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2011,132414.85
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2012,148033.72
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2013,156620.91
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2014,164752.6
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2015,148813.81
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2016,143357.27
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2017,144992.14
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2018,156008.34
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2019,164729.1
V,T1200,AL,AL032,3,B,B1G,_T,XDC,2020,156200.76
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2008,339.497
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2009,333.367
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2010,327.622
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2011,322.825
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2012,318.701
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2013,314.417
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2014,310.122
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2015,306.564
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2016,303.811
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2017,300.324
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2018,296.448
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2019,292.317
V,T1200,AL,AL032,3,_Z,POP,_Z,PS,2020,287.946
V,T1200,AL,AL033,3,B,B1G,A,XDC,2008,7174.88
V,T1200,AL,AL033,3,B,B1G,A,XDC,2009,7576.6
V,T1200,AL,AL033,3,B,B1G,A,XDC,2010,8159.98
V,T1200,AL,AL033,3,B,B1G,A,XDC,2011,9630.51
V,T1200,AL,AL033,3,B,B1G,A,XDC,2012,9023.12
V,T1200,AL,AL033,3,B,B1G,A,XDC,2013,9026.02
V,T1200,AL,AL033,3,B,B1G,A,XDC,2014,9494.71
V,T1200,AL,AL033,3,B,B1G,A,XDC,2015,9364.92
V,T1200,AL,AL033,3,B,B1G,A,XDC,2016,8759.12
V,T1200,AL,AL033,3,B,B1G,A,XDC,2017,8709.75
