time_period,ref_area,sto,activity,unit_measure,obs_value
2015,DE,P51G,K,XDC,10689
2015,DE,P51G,L,XDC,189611
2015,DE,P51G,M_N,XDC,67829
2015,DE,P51G,OTQ,XDC,86193
2015,DE,P51G,RTU,XDC,12533
2015,DE,P51G,_T,XDC,605836
2015,DE,POP,_Z,PS,81687
2015,DE,SAL,A,HW,487983.5
2015,DE,SAL,A,PS,353
2015,DE,SAL,BTE,HW,11401595.6
2015,DE,SAL,BTE,PS,7812
2015,DE,SAL,C,HW,10532160.8
2015,DE,SAL,C,PS,7249
2015,DE,SAL,F,HW,2881365.8
2015,DE,SAL,F,PS,1926
2015,DE,SAL,GTI,HW,11275588.7
2015,DE,SAL,GTI,PS,8852
2015,DE,SAL,J,HW,1565156.6
2015,DE,SAL,J,PS,1077
2015,DE,SAL,K,HW,1481507.7
2015,DE,SAL,K,PS,1039
2015,DE,SAL,L,HW,474509.5
2015,DE,SAL,L,PS,411
2015,DE,SAL,M_N,HW,6285605
2015,DE,SAL,M_N,PS,4933
2015,DE,SAL,OTQ,HW,13320303.8
2015,DE,SAL,OTQ,PS,9826
2015,DE,SAL,RTU,HW,2580323.3
2015,DE,SAL,RTU,PS,2488
2015,DE,SAL,_T,HW,51753939.5
2015,DE,SAL,_T,PS,38717
2015,DE,SELF,A,HW,641473
2015,DE,SELF,A,PS,280
2015,DE,SELF,BTE,HW,571850.6
2015,DE,SELF,BTE,PS,270
2015,DE,SELF,C,HW,548852.8
2015,DE,SELF,C,PS,259
2015,DE,SELF,F,HW,1073387.7
2015,DE,SELF,F,PS,500
2015,DE,SELF,GTI,HW,2136163.8
2015,DE,SELF,GTI,PS,994
2015,DE,SELF,J,HW,286091.2
2015,DE,SELF,J,PS,147
2015,DE,SELF,K,HW,289547
2015,DE,SELF,K,PS,142
2015,DE,SELF,L,HW,104232.8
2015,DE,SELF,L,PS,57
2015,DE,SELF,M_N,HW,1701533.9
2015,DE,SELF,M_N,PS,887
2015,DE,SELF,OTQ,HW,1083465.8
2015,DE,SELF,OTQ,PS,660
2015,DE,SELF,RTU,HW,770157
2015,DE,SELF,RTU,PS,468
2015,DE,SELF,_T,HW,8657902.7
2015,DE,SELF,_T,PS,4405
2015,DK,B1G,A,XDC,19499.744
2015,DK,B1G,BTE,XDC,319376.59
2015,DK,B1G,C,XDC,252578.32
2015,DK,B1G,F,XDC,87639.185
2015,DK,B1G,GTI,XDC,362970.439
2015,DK,B1G,J,XDC,81773.343
2015,DK,B1G,K,XDC,106119.465
2015,DK,B1G,L,XDC,181604.421
2015,DK,B1G,M_N,XDC,155719.009
2015,DK,B1G,OTQ,XDC,394833.606
2015,DK,B1G,RTU,XDC,57590.652
2015,DK,B1G,_T,PC,2.1735646708827
2015,DK,B1G,_T,XDC,1767126.454
2015,DK,D1,A,XDC,10723.953
2015,DK,D1,BTE,XDC,145734.973
2015,DK,D1,C,XDC,131767.133
2015,DK,D1,F,XDC,61566.481
2015,DK,D1,GTI,XDC,222900.549
2015,DK,D1,J,XDC,48951.12
2015,DK,D1,K,XDC,52032.191
2015,DK,D1,L,XDC,14222.988
2015,DK,D1,M_N,XDC,113890.481
2015,DK,D1,OTQ,XDC,340135.044
2015,DK,D1,RTU,XDC,38903.682
2015,DK,D1,_T,XDC,1049061.463
2015,DK,D21X31,_Z,XDC,269229.767
2015,DK,EMP,A,HW,108698.364
2015,DK,EMP,A,PS,71.896
2015,DK,EMP,BTE,HW,481914.622
2015,DK,EMP,BTE,PS,308.648
2015,DK,EMP,C,HW,440983.539
2015,DK,EMP,C,PS,283.171
2015,DK,EMP,F,HW,277554.848
2015,DK,EMP,F,PS,170.787
2015,DK,EMP,GTI,HW,939928.08
2015,DK,EMP,GTI,PS,719.746
2015,DK,EMP,J,HW,151863.085
2015,DK,EMP,J,PS,100.707
2015,DK,EMP,K,HW,116829.84
2015,DK,EMP,K,PS,77.375
2015,DK,EMP,L,HW,66999.984
2015,DK,EMP,L,PS,45.317
2015,DK,EMP,M_N,HW,434344.474
2015,DK,EMP,M_N,PS,294.693
2015,DK,EMP,OTQ,HW,1209786.016
2015,DK,EMP,OTQ,PS,887.436
2015,DK,EMP,RTU,HW,192903.159
2015,DK,EMP,RTU,PS,152.392
2015,DK,EMP,_T,HW,3980822.471
2015,DK,EMP,_T,PS,2828.998
2015,DK,P51G,A,XDC,9707
2015,DK,P51G,BTE,XDC,99802
2015,DK,P51G,C,XDC,60061
2015,DK,P51G,F,XDC,6753
2015,DK,P51G,GTI,XDC,64894
2015,DK,P51G,J,XDC,22119
2015,DK,P51G,K,XDC,13119
2015,DK,P51G,L,XDC,90736
2015,DK,P51G,M_N,XDC,22757
2015,DK,P51G,OTQ,XDC,63614
2015,DK,P51G,RTU,XDC,10728
2015,DK,P51G,_T,XDC,404230
2015,DK,POP,_Z,PS,5682
2015,DK,SAL,A,HW,56658.994
2015,DK,SAL,A,PS,41.521
2015,DK,SAL,BTE,HW,466514.085
2015,DK,SAL,BTE,PS,300.776
2015,DK,SAL,C,HW,427236.651
2015,DK,SAL,C,PS,275.949
2015,DK,SAL,F,HW,238690.04
2015,DK,SAL,F,PS,153.022
2015,DK,SAL,GTI,HW,868048.283
2015,DK,SAL,GTI,PS,678.533
2015,DK,SAL,J,HW,133938.477
2015,DK,SAL,J,PS,91.893
2015,DK,SAL,K,HW,116829.84
2015,DK,SAL,K,PS,77.375
2015,DK,SAL,L,HW,53241.368
2015,DK,SAL,L,PS,37.77
2015,DK,SAL,M_N,HW,370670.741
2015,DK,SAL,M_N,PS,260.076
2015,DK,SAL,OTQ,HW,1181442.233
2015,DK,SAL,OTQ,PS,870.1
2015,DK,SAL,RTU,HW,164427.768
2015,DK,SAL,RTU,PS,134.319
2015,DK,SAL,_T,HW,3650461.828
2015,DK,SAL,_T,PS,2645.386
2015,DK,SELF,A,HW,52039.37
2015,DK,SELF,A,PS,30.375
2015,DK,SELF,BTE,HW,15400.537
2015,DK,SELF,BTE,PS,7.872
2015,DK,SELF,C,HW,13746.888
2015,DK,SELF,C,PS,7.223
2015,DK,SELF,F,HW,38864.808
2015,DK,SELF,F,PS,17.766
2015,DK,SELF,GTI,HW,71879.796
2015,DK,SELF,GTI,PS,41.213
2015,DK,SELF,J,HW,17924.608
2015,DK,SELF,J,PS,8.814
2015,DK,SELF,K,HW,0
2015,DK,SELF,K,PS,0
2015,DK,SELF,L,HW,13758.615
2015,DK,SELF,L,PS,7.547
2015,DK,SELF,M_N,HW,63673.733
2015,DK,SELF,M_N,PS,34.616
2015,DK,SELF,OTQ,HW,28343.783
2015,DK,SELF,OTQ,PS,17.336
2015,DK,SELF,RTU,HW,28475.391
2015,DK,SELF,RTU,PS,18.073
2015,DK,SELF,_T,HW,330360.643
2015,DK,SELF,_T,PS,183.613
2015,EE,B1G,A,XDC,589.6541
2015,EE,B1G,BTE,XDC,3824.8346
2015,EE,B1G,C,XDC,2868.9832
2015,EE,B1G,F,XDC,1098.4851
2015,EE,B1G,GTI,XDC,4045.2879
2015,EE,B1G,J,XDC,978.1999
2015,EE,B1G,K,XDC,779.0952
2015,EE,B1G,L,XDC,1825.6198
2015,EE,B1G,M_N,XDC,1542.7485
2015,EE,B1G,OTQ,XDC,2756.7472
2015,EE,B1G,RTU,XDC,450.0156
2015,EE,B1G,_T,PC,1.68438568799494
2015,EE,B1G,_T,XDC,17890.6878
2015,EE,D1,A,XDC,227.5428
2015,EE,D1,BTE,XDC,2099.4176
2015,EE,D1,C,XDC,1815.4394
2015,EE,D1,F,XDC,742.6621
2015,EE,D1,GTI,XDC,2325.9342
2015,EE,D1,J,XDC,534.678
2015,EE,D1,K,XDC,279.3835
2015,EE,D1,L,XDC,150.2986
2015,EE,D1,M_N,XDC,897.4887
2015,EE,D1,OTQ,XDC,2198.0582
2015,EE,D1,RTU,XDC,305.6029
2015,EE,D1,_T,XDC,9761.0666
2015,EE,D21X31,_Z,XDC,2740.6739
2015,EE,EMP,A,HW,47958.4
2015,EE,EMP,A,PS,24.3
2015,EE,EMP,BTE,HW,249162.7
2015,EE,EMP,BTE,PS,131.5
2015,EE,EMP,C,HW,223160.3
2015,EE,EMP,C,PS,117.9
2015,EE,EMP,F,HW,101870
2015,EE,EMP,F,PS,51.9
2015,EE,EMP,GTI,HW,288347.9
2015,EE,EMP,GTI,PS,151.9
2015,EE,EMP,J,HW,52831.3
2015,EE,EMP,J,PS,26.3
2015,EE,EMP,K,HW,16579.6
2015,EE,EMP,K,PS,9.4
2015,EE,EMP,L,HW,15565.2
2015,EE,EMP,L,PS,10.3
2015,EE,EMP,M_N,HW,79256.5
2015,EE,EMP,M_N,PS,43
2015,EE,EMP,OTQ,HW,249686.1
2015,EE,EMP,OTQ,PS,143.8
2015,EE,EMP,RTU,HW,52114.4
2015,EE,EMP,RTU,PS,30.5
2015,EE,EMP,_T,HW,1153372.1
2015,EE,EMP,_T,PS,622.9
2015,EE,P51G,A,XDC,243.74
2015,EE,P51G,BTE,XDC,1134.84
2015,EE,P51G,C,XDC,607.99
2015,EE,P51G,F,XDC,110.21
2015,EE,P51G,GTI,XDC,753.15
2015,EE,P51G,J,XDC,248.77
2015,EE,P51G,K,XDC,52.86
2015,EE,P51G,L,XDC,1255.65
2015,EE,P51G,M_N,XDC,330.51
2015,EE,P51G,OTQ,XDC,791.11
2015,EE,P51G,RTU,XDC,132.65
2015,EE,P51G,_T,XDC,5053.48
2015,EE,POP,_Z,PS,1401.3
2015,EE,SAL,A,HW,35828.9
2015,EE,SAL,A,PS,18.1
2015,EE,SAL,BTE,HW,237530.3
2015,EE,SAL,BTE,PS,125.6
2015,EE,SAL,C,HW,212017.3
2015,EE,SAL,C,PS,112.2
2015,EE,SAL,F,HW,86716.4
2015,EE,SAL,F,PS,43.9
2015,EE,SAL,GTI,HW,256378.8
2015,EE,SAL,GTI,PS,135.1
2015,EE,SAL,J,HW,48417.9
2015,EE,SAL,J,PS,23.7
2015,EE,SAL,K,HW,16150.2
2015,EE,SAL,K,PS,9.2
2015,EE,SAL,L,HW,12509.3
2015,EE,SAL,L,PS,8.3
2015,EE,SAL,M_N,HW,66893.1
2015,EE,SAL,M_N,PS,36.1
2015,EE,SAL,OTQ,HW,245758.7
2015,EE,SAL,OTQ,PS,141.1
2015,EE,SAL,RTU,HW,42200.7
2015,EE,SAL,RTU,PS,23.5
2015,EE,SAL,_T,HW,1048384.3
2015,EE,SAL,_T,PS,564.6
2015,EE,SELF,A,HW,12129.5
2015,EE,SELF,A,PS,6.2
2015,EE,SELF,BTE,HW,11632.4
2015,EE,SELF,BTE,PS,5.9
2015,EE,SELF,C,HW,11143
2015,EE,SELF,C,PS,5.7
2015,EE,SELF,F,HW,15153.6
2015,EE,SELF,F,PS,8
2015,EE,SELF,GTI,HW,31969.1
2015,EE,SELF,GTI,PS,16.8
2015,EE,SELF,J,HW,4413.4
2015,EE,SELF,J,PS,2.6
2015,EE,SELF,L,HW,3055.9
2015,EE,SELF,L,PS,2
2015,EE,SELF,M_N,HW,12363.4
2015,EE,SELF,M_N,PS,6.9
2015,EE,SELF,OTQ,HW,3927.4
2015,EE,SELF,OTQ,PS,2.7
2015,EE,SELF,RTU,HW,9913.7
2015,EE,SELF,RTU,PS,7
2015,EE,SELF,_T,HW,104987.8
2015,EE,SELF,_T,PS,58.3
2015,ES,B1G,A,XDC,29476
2015,ES,B1G,BTE,XDC,159990
2015,ES,B1G,C,XDC,121760
2015,ES,B1G,F,XDC,56422
2015,ES,B1G,GTI,XDC,229194
2015,ES,B1G,J,XDC,36095
2015,ES,B1G,K,XDC,37312
2015,ES,B1G,L,XDC,117262
2015,ES,B1G,M_N,XDC,83583
2015,ES,B1G,OTQ,XDC,181097
2015,ES,B1G,RTU,XDC,48540
2015,ES,B1G,_T,PC,3.27678788070597
2015,ES,B1G,_T,XDC,978971
2015,ES,D1,A,XDC,4979
2015,ES,D1,BTE,XDC,72740
2015,ES,D1,C,XDC,62834
2015,ES,D1,F,XDC,26421
2015,ES,D1,GTI,XDC,116938
2015,ES,D1,J,XDC,20106
2015,ES,D1,K,XDC,20338
2015,ES,D1,L,XDC,3727
2015,ES,D1,M_N,XDC,53854
2015,ES,D1,OTQ,XDC,145953
2015,ES,D1,RTU,XDC,27836
2015,ES,D1,_T,XDC,492892
2015,ES,D21X31,_Z,XDC,99121
2015,ES,EMP,A,HW,1430464.7
2015,ES,EMP,A,PS,746.2
2015,ES,EMP,BTE,HW,3606732.5
2015,ES,EMP,BTE,PS,2074
2015,ES,EMP,C,HW,3212521.7
2015,ES,EMP,C,PS,1832.3
2015,ES,EMP,F,HW,2097383.1
2015,ES,EMP,F,PS,1069.4
2015,ES,EMP,GTI,HW,10004554.5
2015,ES,EMP,GTI,PS,5574.2
2015,ES,EMP,J,HW,775530.9
2015,ES,EMP,J,PS,439.4
2015,ES,EMP,K,HW,582200.1
2015,ES,EMP,K,PS,356.4
2015,ES,EMP,L,HW,324615.8
2015,ES,EMP,L,PS,183
2015,ES,EMP,M_N,HW,3749100.2
2015,ES,EMP,M_N,PS,2263.2
2015,ES,EMP,OTQ,HW,6306815.2
2015,ES,EMP,OTQ,PS,4143.2
2015,ES,EMP,RTU,HW,2450403.8
2015,ES,EMP,RTU,PS,1641.8
2015,ES,EMP,_T,HW,31327800.8
2015,ES,EMP,_T,PS,18490.8
2015,ES,P51G,A,XDC,4577
2015,ES,P51G,BTE,XDC,39585
2015,ES,P51G,C,XDC,23004
2015,ES,P51G,F,XDC,8268
2015,ES,P51G,GTI,XDC,34362
2015,ES,P51G,J,XDC,14508
2015,ES,P51G,K,XDC,5577
2015,ES,P51G,L,XDC,35210
2015,ES,P51G,M_N,XDC,17620
2015,ES,P51G,OTQ,XDC,29293
2015,ES,P51G,RTU,XDC,5123
2015,ES,P51G,_T,XDC,194122
2015,ES,POP,_Z,PS,46410.149
2015,ES,SAL,A,HW,801201.7
2015,ES,SAL,A,PS,457.9
2015,ES,SAL,BTE,HW,3374249.4
2015,ES,SAL,BTE,PS,1965.7
2015,ES,SAL,C,HW,2987548
2015,ES,SAL,C,PS,1727.9
2015,ES,SAL,F,HW,1667912
2015,ES,SAL,F,PS,870.6
2015,ES,SAL,GTI,HW,7043056.5
2015,ES,SAL,GTI,PS,4256
2015,ES,SAL,J,HW,696896.1
2015,ES,SAL,J,PS,403.4
2015,ES,SAL,K,HW,525460.1
2015,ES,SAL,K,PS,325.5
2015,ES,SAL,L,HW,206075.6
2015,ES,SAL,L,PS,119.7
2015,ES,SAL,M_N,HW,3131902.5
2015,ES,SAL,M_N,PS,1957.8
2015,ES,SAL,OTQ,HW,6064724.7
2015,ES,SAL,OTQ,PS,4001.9
2015,ES,SAL,RTU,HW,1842344.3
2015,ES,SAL,RTU,PS,1351
2015,ES,SAL,_T,HW,25353822.9
2015,ES,SAL,_T,PS,15709.5
2015,ES,SELF,A,HW,629263
2015,ES,SELF,A,PS,288.3
2015,ES,SELF,BTE,HW,232483.1
2015,ES,SELF,BTE,PS,108.3
2015,ES,SELF,C,HW,224973.7
2015,ES,SELF,C,PS,104.4
2015,ES,SELF,F,HW,429471.1
2015,ES,SELF,F,PS,198.8
2015,ES,SELF,GTI,HW,2961498
2015,ES,SELF,GTI,PS,1318.2
2015,ES,SELF,J,HW,78634.8
2015,ES,SELF,J,PS,36
2015,ES,SELF,K,HW,56740
2015,ES,SELF,K,PS,30.9
2015,ES,SELF,L,HW,118540.2
2015,ES,SELF,L,PS,63.3
2015,ES,SELF,M_N,HW,617197.7
2015,ES,SELF,M_N,PS,305.4
2015,ES,SELF,OTQ,HW,242090.5
2015,ES,SELF,OTQ,PS,141.3
2015,ES,SELF,RTU,HW,608059.5
2015,ES,SELF,RTU,PS,290.8
2015,ES,SELF,_T,HW,5973977.9
2015,ES,SELF,_T,PS,2781.3
2015,FI,B1G,A,XDC,4764
2015,FI,B1G,BTE,XDC,37366
2015,FI,B1G,C,XDC,31041
2015,FI,B1G,F,XDC,11899
2015,FI,B1G,GTI,XDC,28964
2015,FI,B1G,J,XDC,10345
2015,FI,B1G,K,XDC,5822
2015,FI,B1G,L,XDC,23174
2015,FI,B1G,M_N,XDC,15092
2015,FI,B1G,OTQ,XDC,39411
2015,FI,B1G,RTU,XDC,5762
2015,FI,B1G,_T,PC,0.396971579693969
2015,FI,B1G,_T,XDC,182599
2015,FI,D1,A,XDC,1004
2015,FI,D1,BTE,XDC,18561
2015,FI,D1,C,XDC,16900
2015,FI,D1,F,XDC,7973
2015,FI,D1,GTI,XDC,18502
2015,FI,D1,J,XDC,5686
2015,FI,D1,K,XDC,2906
2015,FI,D1,L,XDC,976
2015,FI,D1,M_N,XDC,10777
2015,FI,D1,OTQ,XDC,31743
2015,FI,D1,RTU,XDC,3956
2015,FI,D1,_T,XDC,102084
2015,FI,D21X31,_Z,XDC,28786
2015,FI,EMP,A,HW,207300
2015,FI,EMP,A,PS,100.8
2015,FI,EMP,BTE,HW,577300
2015,FI,EMP,BTE,PS,372.3
2015,FI,EMP,C,HW,524500
2015,FI,EMP,C,PS,339.8
2015,FI,EMP,F,HW,381600
2015,FI,EMP,F,PS,190.9
2015,FI,EMP,GTI,HW,860100
2015,FI,EMP,GTI,PS,524.6
2015,FI,EMP,J,HW,162200
2015,FI,EMP,J,PS,100
2015,FI,EMP,K,HW,70900
2015,FI,EMP,K,PS,45
2015,FI,EMP,L,HW,40800
2015,FI,EMP,L,PS,24.8
2015,FI,EMP,M_N,HW,441100
2015,FI,EMP,M_N,PS,299.8
2015,FI,EMP,OTQ,HW,1107900
2015,FI,EMP,OTQ,PS,729.9
2015,FI,EMP,RTU,HW,206900
2015,FI,EMP,RTU,PS,135.7
2015,FI,EMP,_T,HW,4056100
2015,FI,EMP,_T,PS,2523.8
2015,FI,P51G,A,XDC,1355
2015,FI,P51G,BTE,XDC,9928
2015,FI,P51G,C,XDC,6546
2015,FI,P51G,F,XDC,830
2015,FI,P51G,GTI,XDC,2941
2015,FI,P51G,J,XDC,2301
2015,FI,P51G,K,XDC,523
2015,FI,P51G,L,XDC,17251
2015,FI,P51G,M_N,XDC,1821
2015,FI,P51G,OTQ,XDC,7040
2015,FI,P51G,RTU,XDC,887
2015,FI,P51G,_T,XDC,44877
2015,FI,POP,_Z,PS,5480.5
2015,FI,SAL,A,HW,56100
2015,FI,SAL,A,PS,28
2015,FI,SAL,BTE,HW,543700
2015,FI,SAL,BTE,PS,352.2
2015,FI,SAL,C,HW,493100
2015,FI,SAL,C,PS,321.1
2015,FI,SAL,F,HW,277300
2015,FI,SAL,F,PS,156.6
2015,FI,SAL,GTI,HW,720900
2015,FI,SAL,GTI,PS,453.6
2015,FI,SAL,J,HW,147000
2015,FI,SAL,J,PS,91.7
2015,FI,SAL,K,HW,68500
2015,FI,SAL,K,PS,43.5
2015,FI,SAL,L,HW,34400
2015,FI,SAL,L,PS,21
2015,FI,SAL,M_N,HW,357700
2015,FI,SAL,M_N,PS,251.5
2015,FI,SAL,OTQ,HW,1062200
2015,FI,SAL,OTQ,PS,705
2015,FI,SAL,RTU,HW,162100
2015,FI,SAL,RTU,PS,109.8
2015,FI,SAL,_T,HW,3429900
2015,FI,SAL,_T,PS,2212.9
2015,FI,SELF,A,HW,151200
2015,FI,SELF,A,PS,72.8
2015,FI,SELF,BTE,HW,33600
2015,FI,SELF,BTE,PS,20.1
2015,FI,SELF,C,HW,31400
2015,FI,SELF,C,PS,18.7
2015,FI,SELF,F,HW,104300
2015,FI,SELF,F,PS,34.3
2015,FI,SELF,GTI,HW,139200
2015,FI,SELF,GTI,PS,71
2015,FI,SELF,J,HW,15200
2015,FI,SELF,J,PS,8.3
2015,FI,SELF,K,HW,2400
2015,FI,SELF,K,PS,1.5
2015,FI,SELF,L,HW,6400
2015,FI,SELF,L,PS,3.8
2015,FI,SELF,M_N,HW,83400
2015,FI,SELF,M_N,PS,48.3
2015,FI,SELF,OTQ,HW,45700
2015,FI,SELF,OTQ,PS,24.9
2015,FI,SELF,RTU,HW,44800
2015,FI,SELF,RTU,PS,25.9
2015,FI,SELF,_T,HW,626200
2015,FI,SELF,_T,PS,310.9
2015,FR,B1G,A,XDC,35299
2015,FR,B1G,BTE,XDC,280792
2015,FR,B1G,C,XDC,229377
2015,FR,B1G,F,XDC,107884
2015,FR,B1G,GTI,XDC,348573
2015,FR,B1G,J,XDC,98038
2015,FR,B1G,K,XDC,87555
2015,FR,B1G,L,XDC,250513
2015,FR,B1G,M_N,XDC,257118
2015,FR,B1G,OTQ,XDC,443572
2015,FR,B1G,RTU,XDC,58123
2015,FR,B1G,_T,PC,0.903005868526323
2015,FR,B1G,_T,XDC,1967466
2015,FR,D1,A,XDC,9746
2015,FR,D1,BTE,XDC,156589
2015,FR,D1,C,XDC,135936
2015,FR,D1,F,XDC,68943
2015,FR,D1,GTI,XDC,225022
2015,FR,D1,J,XDC,56897
2015,FR,D1,K,XDC,50213
2015,FR,D1,L,XDC,14859
2015,FR,D1,M_N,XDC,179933
2015,FR,D1,OTQ,XDC,335205
2015,FR,D1,RTU,XDC,44015
2015,FR,D1,_T,XDC,1141421
2015,FR,D21X31,_Z,XDC,230966
2015,FR,EMP,A,HW,1723814
2015,FR,EMP,A,PS,761
2015,FR,EMP,BTE,HW,4579718
2015,FR,EMP,BTE,PS,2910
2015,FR,EMP,C,HW,4103396
2015,FR,EMP,C,PS,2600
2015,FR,EMP,F,HW,3049949
2015,FR,EMP,F,PS,1771
2015,FR,EMP,GTI,HW,9768227
2015,FR,EMP,GTI,PS,6234
2015,FR,EMP,J,HW,1337142
2015,FR,EMP,J,PS,827
2015,FR,EMP,K,HW,1244346
2015,FR,EMP,K,PS,786
2015,FR,EMP,L,HW,554590
2015,FR,EMP,L,PS,354
2015,FR,EMP,M_N,HW,6089431
2015,FR,EMP,M_N,PS,3959
2015,FR,EMP,OTQ,HW,11148836
2015,FR,EMP,OTQ,PS,8276
2015,FR,EMP,RTU,HW,2124145
2015,FR,EMP,RTU,PS,1513
2015,FR,EMP,_T,HW,41620196
2015,FR,EMP,_T,PS,27391
2015,FR,P51G,A,XDC,11626
2015,FR,P51G,BTE,XDC,79193
2015,FR,P51G,C,XDC,57348
2015,FR,P51G,F,XDC,7178
2015,FR,P51G,GTI,XDC,47645
2015,FR,P51G,J,XDC,30309
2015,FR,P51G,K,XDC,17013
2015,FR,P51G,L,XDC,153494
2015,FR,P51G,M_N,XDC,54321
2015,FR,P51G,OTQ,XDC,62200
2015,FR,P51G,RTU,XDC,9668
2015,FR,P51G,_T,XDC,472647
2015,FR,POP,_Z,PS,66581
2015,FR,SAL,A,HW,459256
2015,FR,SAL,A,PS,340
2015,FR,SAL,BTE,HW,4202558
2015,FR,SAL,BTE,PS,2762
2015,FR,SAL,C,HW,3744085
2015,FR,SAL,C,PS,2460
2015,FR,SAL,F,HW,2238825
2015,FR,SAL,F,PS,1437
2015,FR,SAL,GTI,HW,7985525
2015,FR,SAL,GTI,PS,5510
2015,FR,SAL,J,HW,1187434
2015,FR,SAL,J,PS,761
2015,FR,SAL,K,HW,1171491
2015,FR,SAL,K,PS,752
2015,FR,SAL,L,HW,469236
2015,FR,SAL,L,PS,313
2015,FR,SAL,M_N,HW,5307633
2015,FR,SAL,M_N,PS,3577
2015,FR,SAL,OTQ,HW,10121882
2015,FR,SAL,OTQ,PS,7763
2015,FR,SAL,RTU,HW,1755935
2015,FR,SAL,RTU,PS,1324
2015,FR,SAL,_T,HW,34899776
2015,FR,SAL,_T,PS,24539
2015,FR,SELF,A,HW,1264558
2015,FR,SELF,A,PS,421
2015,FR,SELF,BTE,HW,377160
2015,FR,SELF,BTE,PS,148
2015,FR,SELF,C,HW,359311
2015,FR,SELF,C,PS,141
2015,FR,SELF,F,HW,811124
2015,FR,SELF,F,PS,333
2015,FR,SELF,GTI,HW,1782702
2015,FR,SELF,GTI,PS,724
2015,FR,SELF,J,HW,149708
2015,FR,SELF,J,PS,66
2015,FR,SELF,K,HW,72855
2015,FR,SELF,K,PS,34
2015,FR,SELF,L,HW,85354
2015,FR,SELF,L,PS,42
2015,FR,SELF,M_N,HW,781798
2015,FR,SELF,M_N,PS,382
2015,FR,SELF,OTQ,HW,1026954
2015,FR,SELF,OTQ,PS,512
2015,FR,SELF,RTU,HW,368209
2015,FR,SELF,RTU,PS,189
2015,FR,SELF,_T,HW,6720421
2015,FR,SELF,_T,PS,2852
2015,EL,B1G,A,XDC,6816.132543
2015,EL,B1G,BTE,XDC,22078.92473
2015,EL,B1G,C,XDC,14628.725444
2015,EL,B1G,F,XDC,3493.370454
2015,EL,B1G,GTI,XDC,38649.501122
2015,EL,B1G,J,XDC,4434.951788
2015,EL,B1G,K,XDC,7867.09193
2015,EL,B1G,L,XDC,28027.887011
2015,EL,B1G,M_N,XDC,7678.192395
2015,EL,B1G,OTQ,XDC,31906.693078
2015,EL,B1G,RTU,XDC,4882.864275
2015,EL,B1G,_T,PC,0.0726521891346601
2015,EL,B1G,_T,XDC,155835.609324
2015,EL,D1,A,XDC,786.31163
2015,EL,D1,BTE,XDC,8109.031383
2015,EL,D1,C,XDC,5863.333007
2015,EL,D1,F,XDC,1508.084295
2015,EL,D1,GTI,XDC,16601.752623
2015,EL,D1,J,XDC,2228.626743
2015,EL,D1,K,XDC,3322.130632
2015,EL,D1,L,XDC,159.788737
2015,EL,D1,M_N,XDC,3505.218782
2015,EL,D1,OTQ,XDC,22790.705064
2015,EL,D1,RTU,XDC,2758.658518
2015,EL,D1,_T,XDC,61770.308406
2015,EL,D21X31,_Z,XDC,20533.253549
2015,EL,EMP,A,HW,1163589.284
2015,EL,EMP,A,PS,511.749
2015,EL,EMP,BTE,HW,796697.353
2015,EL,EMP,BTE,PS,391.367
2015,EL,EMP,C,HW,658983.925
2015,EL,EMP,C,PS,323.153
2015,EL,EMP,F,HW,353022.801
2015,EL,EMP,F,PS,195.16
2015,EL,EMP,GTI,HW,3144733.698
2015,EL,EMP,GTI,PS,1435.863
2015,EL,EMP,J,HW,178204.722
2015,EL,EMP,J,PS,89.21
2015,EL,EMP,K,HW,178151.958
2015,EL,EMP,K,PS,88.618
2015,EL,EMP,L,HW,31320.258
2015,EL,EMP,L,PS,15.156
2015,EL,EMP,M_N,HW,838556.957
2015,EL,EMP,M_N,PS,396.639
2015,EL,EMP,OTQ,HW,1707159.667
2015,EL,EMP,OTQ,PS,975.924
2015,EL,EMP,RTU,HW,432044.43
2015,EL,EMP,RTU,PS,222.887
2015,EL,EMP,_T,HW,8823481.127
2015,EL,EMP,_T,PS,4322.573
2015,EL,P51G,A,XDC,1452.063648
2015,EL,P51G,BTE,XDC,2818.171066
2015,EL,P51G,C,XDC,1488.230605
2015,EL,P51G,F,XDC,242.234404
2015,EL,P51G,GTI,XDC,3533.795862
2015,EL,P51G,J,XDC,989.635944
2015,EL,P51G,K,XDC,640.412271
2015,EL,P51G,L,XDC,1542.013977
2015,EL,P51G,M_N,XDC,997.88918
2015,EL,P51G,OTQ,XDC,6332.878744
2015,EL,P51G,RTU,XDC,445.901897
2015,EL,P51G,_T,XDC,18994.996993
2015,EL,POP,_Z,PS,10820.964
2015,EL,SAL,A,HW,304342.106223
2015,EL,SAL,A,PS,147.912
2015,EL,SAL,BTE,HW,633811.691107
2015,EL,SAL,BTE,PS,317.94
2015,EL,SAL,C,HW,514936.850551
2015,EL,SAL,C,PS,259.516
2015,EL,SAL,F,HW,206203.779375
2015,EL,SAL,F,PS,110.183
2015,EL,SAL,GTI,HW,1951054.519268
2015,EL,SAL,GTI,PS,959.125
2015,EL,SAL,J,HW,138522.587903
2015,EL,SAL,J,PS,71.64
2015,EL,SAL,K,HW,144663.539046
2015,EL,SAL,K,PS,73.493
2015,EL,SAL,L,HW,20504.3644
2015,EL,SAL,L,PS,10.282
