table_identifier,country,ref_area,NUTS,accounting_entry,sto,activity,unit_measure,time_period,type,obs_value
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2013,T,77648.064
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2013,V,77648.064
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2014,T,79315.789
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2014,V,79315.789
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2015,T,84470.433
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2015,V,84470.433
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2016,T,90730.06
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2016,V,90730.06
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2017,T,96302.021
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2017,V,96302.021
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2018,T,101496.557
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2018,V,101496.557
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2019,T,105440.794
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2019,V,104827.927
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2020,T,105246.908
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2020,V,102462.648
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2021,T,109673.436
T1002,CY,CY0,1,_Z,SAL,KTN,HW,2021,V,
T1002,CY,CY0,1,_Z,SAL,L,HW,2000,T,977.244
T1002,CY,CY0,1,_Z,SAL,L,HW,2000,V,977.244
T1002,CY,CY0,1,_Z,SAL,L,HW,2001,T,1059.027
T1002,CY,CY0,1,_Z,SAL,L,HW,2001,V,1059.027
T1002,CY,CY0,1,_Z,SAL,L,HW,2002,T,1081.15
T1002,CY,CY0,1,_Z,SAL,L,HW,2002,V,1081.15
T1002,CY,CY0,1,_Z,SAL,L,HW,2003,T,1207.289
T1002,CY,CY0,1,_Z,SAL,L,HW,2003,V,1207.289
T1002,CY,CY0,1,_Z,SAL,L,HW,2004,T,1451.489
T1002,CY,CY0,1,_Z,SAL,L,HW,2004,V,1451.489
T1002,CY,CY0,1,_Z,SAL,L,HW,2005,T,1514.32
T1002,CY,CY0,1,_Z,SAL,L,HW,2005,V,1514.32
T1002,CY,CY0,1,_Z,SAL,L,HW,2006,T,1632.577
T1002,CY,CY0,1,_Z,SAL,L,HW,2006,V,1632.577
T1002,CY,CY0,1,_Z,SAL,L,HW,2007,T,2246.101
T1002,CY,CY0,1,_Z,SAL,L,HW,2007,V,2246.101
T1002,CY,CY0,1,_Z,SAL,L,HW,2008,T,2617.823
T1002,CY,CY0,1,_Z,SAL,L,HW,2008,V,2617.823
T1002,CY,CY0,1,_Z,SAL,L,HW,2009,T,2588.327
T1002,CY,CY0,1,_Z,SAL,L,HW,2009,V,2588.327
T1002,CY,CY0,1,_Z,SAL,L,HW,2010,T,2460.072
T1002,CY,CY0,1,_Z,SAL,L,HW,2010,V,2460.072
T1002,CY,CY0,1,_Z,SAL,L,HW,2011,T,2615.179
T1002,CY,CY0,1,_Z,SAL,L,HW,2011,V,2615.179
T1002,CY,CY0,1,_Z,SAL,L,HW,2012,T,2580.327
T1002,CY,CY0,1,_Z,SAL,L,HW,2012,V,2580.327
T1002,CY,CY0,1,_Z,SAL,L,HW,2013,T,1971.945
T1002,CY,CY0,1,_Z,SAL,L,HW,2013,V,1971.945
T1002,CY,CY0,1,_Z,SAL,L,HW,2014,T,2039.736
T1002,CY,CY0,1,_Z,SAL,L,HW,2014,V,2039.736
T1002,CY,CY0,1,_Z,SAL,L,HW,2015,T,2542.404
T1002,CY,CY0,1,_Z,SAL,L,HW,2015,V,2542.404
T1002,CY,CY0,1,_Z,SAL,L,HW,2016,T,2878.35
T1002,CY,CY0,1,_Z,SAL,L,HW,2016,V,2878.35
T1002,CY,CY0,1,_Z,SAL,L,HW,2017,T,3214.896
T1002,CY,CY0,1,_Z,SAL,L,HW,2017,V,3214.896
T1002,CY,CY0,1,_Z,SAL,L,HW,2018,T,3665.73
T1002,CY,CY0,1,_Z,SAL,L,HW,2018,V,3665.73
T1002,CY,CY0,1,_Z,SAL,L,HW,2019,T,4035.496
T1002,CY,CY0,1,_Z,SAL,L,HW,2019,V,4035.496
T1002,CY,CY0,1,_Z,SAL,L,HW,2020,T,3903.719
T1002,CY,CY0,1,_Z,SAL,L,HW,2020,V,3768.488
T1002,CY,CY0,1,_Z,SAL,L,HW,2021,T,4042.241
T1002,CY,CY0,1,_Z,SAL,L,HW,2021,V,
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2000,T,21467.413
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2000,V,21467.413
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2001,T,22305.916
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2001,V,22305.916
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2002,T,22747.162
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2002,V,22747.162
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2003,T,23493.939
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2003,V,23493.939
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2004,T,23967.187
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2004,V,23967.187
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2005,T,24184.814
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2005,V,24184.814
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2006,T,25156.657
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2006,V,25156.657
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2007,T,32900.082
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2007,V,32900.082
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2008,T,38432.421
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2008,V,38432.421
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2009,T,40310.836
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2009,V,40310.836
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2010,T,43819.135
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2010,V,43819.135
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2011,T,47025.693
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2011,V,47025.693
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2012,T,47916.831
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2012,V,47916.831
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2013,T,46310.978
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2013,V,46310.978
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2014,T,48596.16
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2014,V,48596.16
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2015,T,51895.53
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2015,V,51895.53
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2016,T,56301.967
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2016,V,56301.967
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2017,T,60419.457
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2017,V,60419.457
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2018,T,65755.809
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2018,V,65755.809
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2019,T,71190.854
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2019,V,70577.987
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2020,T,70247.514
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2020,V,68838.606
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2021,T,74175.856
T1002,CY,CY0,1,_Z,SAL,M_N,HW,2021,V,
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2000,T,87271.597
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2000,V,87271.597
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2001,T,90485.948
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2001,V,90485.948
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2002,T,93370.013
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2002,V,93370.013
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2003,T,94437.149
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2003,V,94437.149
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2004,T,95184.023
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2004,V,95184.023
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2005,T,98040.882
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2005,V,98040.882
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2006,T,101162.356
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2006,V,101162.356
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2007,T,106206.006
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2007,V,106206.006
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2008,T,108900.959
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2008,V,108900.959
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2009,T,110855.052
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2009,V,110855.052
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2010,T,114546.27
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2010,V,114546.27
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2011,T,116888.084
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2011,V,116888.084
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2012,T,115773.392
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2012,V,115773.392
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2013,T,112450.339
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2013,V,112450.339
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2014,T,110535.601
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2014,V,110535.601
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2015,T,111204.369
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2015,V,111204.369
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2016,T,113294.67
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2016,V,113294.67
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2017,T,114403.303
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2017,V,114403.303
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2018,T,116640.649
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2018,V,116640.649
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2019,T,119382.148
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2019,V,119282.742
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2020,T,123726.768
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2020,V,120442.642
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2021,T,126013.257
T1002,CY,CY0,1,_Z,SAL,OTQ,HW,2021,V,
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2000,T,116631.275
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2000,V,116631.275
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2001,T,123958.102
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2001,V,123958.102
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2002,T,129390.392
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2002,V,129390.392
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2003,T,134840.911
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2003,V,134840.911
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2004,T,140428.158
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2004,V,140428.158
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2005,T,146308.757
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2005,V,146308.757
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2006,T,152914.437
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2006,V,152914.437
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2007,T,162166.97
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2007,V,162166.97
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2008,T,172181.886
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2008,V,172181.886
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2009,T,179057.245
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2009,V,179057.245
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2010,T,187615.674
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2010,V,187615.674
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2011,T,192737.036
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2011,V,192737.036
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2012,T,189987.094
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2012,V,189987.094
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2013,T,177958.911
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2013,V,177958.911
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2014,T,171000.298
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2014,V,171000.298
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2015,T,171176.545
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2015,V,171176.545
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2016,T,175355.008
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2016,V,175355.008
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2017,T,177804.193
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2017,V,177804.193
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2018,T,182802.607
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2018,V,182802.607
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2019,T,188837.157
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2019,V,188737.751
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2020,T,189310.252
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2020,V,187355.656
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2021,T,194138.946
T1002,CY,CY0,1,_Z,SAL,OTU,HW,2021,V,
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2000,T,29359.678
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2000,V,29359.678
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2001,T,33472.154
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2001,V,33472.154
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2002,T,36020.379
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2002,V,36020.379
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2003,T,40403.762
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2003,V,40403.762
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2004,T,45244.135
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2004,V,45244.135
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2005,T,48267.875
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2005,V,48267.875
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2006,T,51752.081
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2006,V,51752.081
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2007,T,55960.964
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2007,V,55960.964
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2008,T,63280.927
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2008,V,63280.927
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2009,T,68202.193
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2009,V,68202.193
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2010,T,73069.404
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2010,V,73069.404
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2011,T,75848.952
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2011,V,75848.952
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2012,T,74213.702
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2012,V,74213.702
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2013,T,65508.572
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2013,V,65508.572
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2014,T,60464.697
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2014,V,60464.697
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2015,T,59972.176
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2015,V,59972.176
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2016,T,62060.338
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2016,V,62060.338
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2017,T,63400.89
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2017,V,63400.89
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2018,T,66161.958
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2018,V,66161.958
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2019,T,69455.009
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2019,V,69455.009
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2020,T,65583.484
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2020,V,66913.014
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2021,T,68125.689
T1002,CY,CY0,1,_Z,SAL,RTU,HW,2021,V,
T1002,CY,CY00,2,D,D1,_T,XDC,2000,T,4209.604
T1002,CY,CY00,2,D,D1,_T,XDC,2000,V,4209.604
T1002,CY,CY00,2,D,D1,_T,XDC,2001,T,4485.941
T1002,CY,CY00,2,D,D1,_T,XDC,2001,V,4485.941
T1002,CY,CY00,2,D,D1,_T,XDC,2002,T,4838.209
T1002,CY,CY00,2,D,D1,_T,XDC,2002,V,4838.209
T1002,CY,CY00,2,D,D1,_T,XDC,2003,T,5364.851
T1002,CY,CY00,2,D,D1,_T,XDC,2003,V,5364.851
T1002,CY,CY00,2,D,D1,_T,XDC,2004,T,5715.8
T1002,CY,CY00,2,D,D1,_T,XDC,2004,V,5715.8
T1002,CY,CY00,2,D,D1,_T,XDC,2005,T,6385.339
T1002,CY,CY00,2,D,D1,_T,XDC,2005,V,6385.339
T1002,CY,CY00,2,D,D1,_T,XDC,2006,T,6930.963
T1002,CY,CY00,2,D,D1,_T,XDC,2006,V,6930.963
T1002,CY,CY00,2,D,D1,_T,XDC,2007,T,7631.061
T1002,CY,CY00,2,D,D1,_T,XDC,2007,V,7631.061
T1002,CY,CY00,2,D,D1,_T,XDC,2008,T,8379.272
T1002,CY,CY00,2,D,D1,_T,XDC,2008,V,8379.272
T1002,CY,CY00,2,D,D1,_T,XDC,2009,T,8922.851
T1002,CY,CY00,2,D,D1,_T,XDC,2009,V,8922.851
T1002,CY,CY00,2,D,D1,_T,XDC,2010,T,9257.843
T1002,CY,CY00,2,D,D1,_T,XDC,2010,V,9223.777
T1002,CY,CY00,2,D,D1,_T,XDC,2011,T,9551.055
T1002,CY,CY00,2,D,D1,_T,XDC,2011,V,9517.366
T1002,CY,CY00,2,D,D1,_T,XDC,2012,T,9406.625
T1002,CY,CY00,2,D,D1,_T,XDC,2012,V,9375.613
T1002,CY,CY00,2,D,D1,_T,XDC,2013,T,8371.869
T1002,CY,CY00,2,D,D1,_T,XDC,2013,V,8342.822
T1002,CY,CY00,2,D,D1,_T,XDC,2014,T,7900.99
T1002,CY,CY00,2,D,D1,_T,XDC,2014,V,7869.962308
T1002,CY,CY00,2,D,D1,_T,XDC,2015,T,7929.143
T1002,CY,CY00,2,D,D1,_T,XDC,2015,V,7896.087577
T1002,CY,CY00,2,D,D1,_T,XDC,2016,T,8231.898
T1002,CY,CY00,2,D,D1,_T,XDC,2016,V,8196.848706
T1002,CY,CY00,2,D,D1,_T,XDC,2017,T,8840.011
T1002,CY,CY00,2,D,D1,_T,XDC,2017,V,8801.690363
T1002,CY,CY00,2,D,D1,_T,XDC,2018,T,9479.999
T1002,CY,CY00,2,D,D1,_T,XDC,2018,V,9441.46997
T1002,CY,CY00,2,D,D1,_T,XDC,2019,T,10306.197
T1002,CY,CY00,2,D,D1,_T,XDC,2019,V,10264.313327
T1002,CY,CY00,2,D,D1,_T,XDC,2020,T,10122.47
T1002,CY,CY00,2,D,D1,_T,XDC,2020,V,9884.729911
T1002,CY,CY00,2,D,D1,_T,XDC,2021,T,10640.898
T1002,CY,CY00,2,D,D1,_T,XDC,2021,V,
T1002,CY,CY00,2,D,D1,A,XDC,2000,T,49.721
T1002,CY,CY00,2,D,D1,A,XDC,2000,V,49.721
T1002,CY,CY00,2,D,D1,A,XDC,2001,T,54.787
T1002,CY,CY00,2,D,D1,A,XDC,2001,V,54.787
T1002,CY,CY00,2,D,D1,A,XDC,2002,T,61.48
T1002,CY,CY00,2,D,D1,A,XDC,2002,V,61.48
T1002,CY,CY00,2,D,D1,A,XDC,2003,T,64.897
T1002,CY,CY00,2,D,D1,A,XDC,2003,V,64.897
T1002,CY,CY00,2,D,D1,A,XDC,2004,T,64.899
T1002,CY,CY00,2,D,D1,A,XDC,2004,V,64.899
T1002,CY,CY00,2,D,D1,A,XDC,2005,T,71.97
T1002,CY,CY00,2,D,D1,A,XDC,2005,V,71.97
T1002,CY,CY00,2,D,D1,A,XDC,2006,T,79.068
T1002,CY,CY00,2,D,D1,A,XDC,2006,V,79.068
T1002,CY,CY00,2,D,D1,A,XDC,2007,T,93.098
T1002,CY,CY00,2,D,D1,A,XDC,2007,V,93.098
T1002,CY,CY00,2,D,D1,A,XDC,2008,T,96.192
T1002,CY,CY00,2,D,D1,A,XDC,2008,V,96.192
T1002,CY,CY00,2,D,D1,A,XDC,2009,T,91.258
T1002,CY,CY00,2,D,D1,A,XDC,2009,V,91.258
T1002,CY,CY00,2,D,D1,A,XDC,2010,T,88.369
T1002,CY,CY00,2,D,D1,A,XDC,2010,V,88.369
T1002,CY,CY00,2,D,D1,A,XDC,2011,T,93.366
T1002,CY,CY00,2,D,D1,A,XDC,2011,V,93.366
T1002,CY,CY00,2,D,D1,A,XDC,2012,T,90.037
T1002,CY,CY00,2,D,D1,A,XDC,2012,V,90.037
T1002,CY,CY00,2,D,D1,A,XDC,2013,T,86.155
T1002,CY,CY00,2,D,D1,A,XDC,2013,V,86.155
T1002,CY,CY00,2,D,D1,A,XDC,2014,T,80.476
T1002,CY,CY00,2,D,D1,A,XDC,2014,V,80.475652
T1002,CY,CY00,2,D,D1,A,XDC,2015,T,80.447
T1002,CY,CY00,2,D,D1,A,XDC,2015,V,80.446922
T1002,CY,CY00,2,D,D1,A,XDC,2016,T,87.115
T1002,CY,CY00,2,D,D1,A,XDC,2016,V,87.114639
T1002,CY,CY00,2,D,D1,A,XDC,2017,T,92.85
T1002,CY,CY00,2,D,D1,A,XDC,2017,V,92.849647
T1002,CY,CY00,2,D,D1,A,XDC,2018,T,100.795
T1002,CY,CY00,2,D,D1,A,XDC,2018,V,100.794775
T1002,CY,CY00,2,D,D1,A,XDC,2019,T,107.928
T1002,CY,CY00,2,D,D1,A,XDC,2019,V,107.915934
T1002,CY,CY00,2,D,D1,A,XDC,2020,T,106.564
T1002,CY,CY00,2,D,D1,A,XDC,2020,V,108.98625
T1002,CY,CY00,2,D,D1,A,XDC,2021,T,105.57
T1002,CY,CY00,2,D,D1,A,XDC,2021,V,
T1002,CY,CY00,2,D,D1,BTE,XDC,2000,T,414.305
T1002,CY,CY00,2,D,D1,BTE,XDC,2000,V,414.305
T1002,CY,CY00,2,D,D1,BTE,XDC,2001,T,457.48
T1002,CY,CY00,2,D,D1,BTE,XDC,2001,V,457.48
T1002,CY,CY00,2,D,D1,BTE,XDC,2002,T,480.556
T1002,CY,CY00,2,D,D1,BTE,XDC,2002,V,480.556
T1002,CY,CY00,2,D,D1,BTE,XDC,2003,T,510.72
T1002,CY,CY00,2,D,D1,BTE,XDC,2003,V,510.72
T1002,CY,CY00,2,D,D1,BTE,XDC,2004,T,513.971
T1002,CY,CY00,2,D,D1,BTE,XDC,2004,V,513.971
T1002,CY,CY00,2,D,D1,BTE,XDC,2005,T,646.007
T1002,CY,CY00,2,D,D1,BTE,XDC,2005,V,646.007
T1002,CY,CY00,2,D,D1,BTE,XDC,2006,T,688.073
T1002,CY,CY00,2,D,D1,BTE,XDC,2006,V,688.073
T1002,CY,CY00,2,D,D1,BTE,XDC,2007,T,758.713
T1002,CY,CY00,2,D,D1,BTE,XDC,2007,V,758.713
T1002,CY,CY00,2,D,D1,BTE,XDC,2008,T,834.461
T1002,CY,CY00,2,D,D1,BTE,XDC,2008,V,834.461
T1002,CY,CY00,2,D,D1,BTE,XDC,2009,T,866.856
T1002,CY,CY00,2,D,D1,BTE,XDC,2009,V,866.856
T1002,CY,CY00,2,D,D1,BTE,XDC,2010,T,936.863
T1002,CY,CY00,2,D,D1,BTE,XDC,2010,V,934.228
T1002,CY,CY00,2,D,D1,BTE,XDC,2011,T,923.411
T1002,CY,CY00,2,D,D1,BTE,XDC,2011,V,920.802
T1002,CY,CY00,2,D,D1,BTE,XDC,2012,T,918.962
T1002,CY,CY00,2,D,D1,BTE,XDC,2012,V,916.712
T1002,CY,CY00,2,D,D1,BTE,XDC,2013,T,717.145
T1002,CY,CY00,2,D,D1,BTE,XDC,2013,V,715.337
T1002,CY,CY00,2,D,D1,BTE,XDC,2014,T,695.304
T1002,CY,CY00,2,D,D1,BTE,XDC,2014,V,693.047062
T1002,CY,CY00,2,D,D1,BTE,XDC,2015,T,716.315
T1002,CY,CY00,2,D,D1,BTE,XDC,2015,V,713.432769
T1002,CY,CY00,2,D,D1,BTE,XDC,2016,T,755.659
T1002,CY,CY00,2,D,D1,BTE,XDC,2016,V,752.428026
T1002,CY,CY00,2,D,D1,BTE,XDC,2017,T,821.531
T1002,CY,CY00,2,D,D1,BTE,XDC,2017,V,818.057173
T1002,CY,CY00,2,D,D1,BTE,XDC,2018,T,895.362
T1002,CY,CY00,2,D,D1,BTE,XDC,2018,V,892.228377
T1002,CY,CY00,2,D,D1,BTE,XDC,2019,T,964.598
T1002,CY,CY00,2,D,D1,BTE,XDC,2019,V,961.319045
T1002,CY,CY00,2,D,D1,BTE,XDC,2020,T,937.226
T1002,CY,CY00,2,D,D1,BTE,XDC,2020,V,934.463049
T1002,CY,CY00,2,D,D1,BTE,XDC,2021,T,983.192
T1002,CY,CY00,2,D,D1,BTE,XDC,2021,V,
T1002,CY,CY00,2,D,D1,C,XDC,2000,T,346.4
T1002,CY,CY00,2,D,D1,C,XDC,2000,V,346.4
T1002,CY,CY00,2,D,D1,C,XDC,2001,T,386.144
T1002,CY,CY00,2,D,D1,C,XDC,2001,V,386.144
T1002,CY,CY00,2,D,D1,C,XDC,2002,T,410.895
T1002,CY,CY00,2,D,D1,C,XDC,2002,V,410.895
T1002,CY,CY00,2,D,D1,C,XDC,2003,T,430.44
T1002,CY,CY00,2,D,D1,C,XDC,2003,V,430.44
T1002,CY,CY00,2,D,D1,C,XDC,2004,T,428.291
T1002,CY,CY00,2,D,D1,C,XDC,2004,V,428.291
T1002,CY,CY00,2,D,D1,C,XDC,2005,T,544.89
T1002,CY,CY00,2,D,D1,C,XDC,2005,V,544.89
T1002,CY,CY00,2,D,D1,C,XDC,2006,T,576.845
