table_identifier,country,ref_area,NUTS,accounting_entry,sto,activity,unit_measure,time_period,type,obs_value
T1002,SI,SI,0,_Z,EMP,BTE,HW,2010,T,357447.749863
T1002,SI,SI,0,_Z,EMP,BTE,HW,2010,V,357447.749863
T1002,SI,SI,0,_Z,EMP,BTE,HW,2011,T,352518.882143
T1002,SI,SI,0,_Z,EMP,BTE,HW,2011,V,352518.882143
T1002,SI,SI,0,_Z,EMP,BTE,HW,2012,T,344672.206916
T1002,SI,SI,0,_Z,EMP,BTE,HW,2012,V,344672.206916
T1002,SI,SI,0,_Z,EMP,BTE,HW,2013,T,342345.789263
T1002,SI,SI,0,_Z,EMP,BTE,HW,2013,V,342345.789263
T1002,SI,SI,0,_Z,EMP,BTE,HW,2014,T,345720.167507
T1002,SI,SI,0,_Z,EMP,BTE,HW,2014,V,345720.167507
T1002,SI,SI,0,_Z,EMP,BTE,HW,2015,T,354305.324618
T1002,SI,SI,0,_Z,EMP,BTE,HW,2015,V,354305.324618
T1002,SI,SI,0,_Z,EMP,BTE,HW,2016,T,357503.684683
T1002,SI,SI,0,_Z,EMP,BTE,HW,2016,V,357503.684683
T1002,SI,SI,0,_Z,EMP,BTE,HW,2017,T,364271.840267
T1002,SI,SI,0,_Z,EMP,BTE,HW,2017,V,364271.840267
T1002,SI,SI,0,_Z,EMP,BTE,HW,2018,T,374005.362722
T1002,SI,SI,0,_Z,EMP,BTE,HW,2018,V,374005.362722
T1002,SI,SI,0,_Z,EMP,BTE,HW,2019,T,381908.532748
T1002,SI,SI,0,_Z,EMP,BTE,HW,2019,V,381908.532748
T1002,SI,SI,0,_Z,EMP,BTE,HW,2020,T,360456.12705
T1002,SI,SI,0,_Z,EMP,BTE,HW,2020,V,360456.12705
T1002,SI,SI,0,_Z,EMP,C,HW,2000,T,404867.024207
T1002,SI,SI,0,_Z,EMP,C,HW,2000,V,404867.024207
T1002,SI,SI,0,_Z,EMP,C,HW,2001,T,401134.288273
T1002,SI,SI,0,_Z,EMP,C,HW,2001,V,401134.288273
T1002,SI,SI,0,_Z,EMP,C,HW,2002,T,405072.977611
T1002,SI,SI,0,_Z,EMP,C,HW,2002,V,405072.977611
T1002,SI,SI,0,_Z,EMP,C,HW,2003,T,396350.377738
T1002,SI,SI,0,_Z,EMP,C,HW,2003,V,396350.377738
T1002,SI,SI,0,_Z,EMP,C,HW,2004,T,401476.074225
T1002,SI,SI,0,_Z,EMP,C,HW,2004,V,401476.074225
T1002,SI,SI,0,_Z,EMP,C,HW,2005,T,385526.603704
T1002,SI,SI,0,_Z,EMP,C,HW,2005,V,385526.603704
T1002,SI,SI,0,_Z,EMP,C,HW,2006,T,374656.593062
T1002,SI,SI,0,_Z,EMP,C,HW,2006,V,374656.593062
T1002,SI,SI,0,_Z,EMP,C,HW,2007,T,374905.626657
T1002,SI,SI,0,_Z,EMP,C,HW,2007,V,374905.626657
T1002,SI,SI,0,_Z,EMP,C,HW,2008,T,373972.995229
T1002,SI,SI,0,_Z,EMP,C,HW,2008,V,373972.995229
T1002,SI,SI,0,_Z,EMP,C,HW,2009,T,332619.462684
T1002,SI,SI,0,_Z,EMP,C,HW,2009,V,332619.462684
T1002,SI,SI,0,_Z,EMP,C,HW,2010,T,323657.203452
T1002,SI,SI,0,_Z,EMP,C,HW,2010,V,323657.203452
T1002,SI,SI,0,_Z,EMP,C,HW,2011,T,318609.131631
T1002,SI,SI,0,_Z,EMP,C,HW,2011,V,318609.131631
T1002,SI,SI,0,_Z,EMP,C,HW,2012,T,310346.064829
T1002,SI,SI,0,_Z,EMP,C,HW,2012,V,310346.064829
T1002,SI,SI,0,_Z,EMP,C,HW,2013,T,307087.63646
T1002,SI,SI,0,_Z,EMP,C,HW,2013,V,307087.63646
T1002,SI,SI,0,_Z,EMP,C,HW,2014,T,310485.216452
T1002,SI,SI,0,_Z,EMP,C,HW,2014,V,310485.216452
T1002,SI,SI,0,_Z,EMP,C,HW,2015,T,318220.770462
T1002,SI,SI,0,_Z,EMP,C,HW,2015,V,318220.770462
T1002,SI,SI,0,_Z,EMP,C,HW,2016,T,322641.97323
T1002,SI,SI,0,_Z,EMP,C,HW,2016,V,322641.97323
T1002,SI,SI,0,_Z,EMP,C,HW,2017,T,329919.648886
T1002,SI,SI,0,_Z,EMP,C,HW,2017,V,329919.648886
T1002,SI,SI,0,_Z,EMP,C,HW,2018,T,340492.196136
T1002,SI,SI,0,_Z,EMP,C,HW,2018,V,340492.196136
T1002,SI,SI,0,_Z,EMP,C,HW,2019,T,348426.549872
T1002,SI,SI,0,_Z,EMP,C,HW,2019,V,348426.549872
T1002,SI,SI,0,_Z,EMP,C,HW,2020,T,326372.791393
T1002,SI,SI,0,_Z,EMP,C,HW,2020,V,326372.791393
T1002,SI,SI,0,_Z,EMP,F,HW,2000,T,111723.064645
T1002,SI,SI,0,_Z,EMP,F,HW,2000,V,111723.064645
T1002,SI,SI,0,_Z,EMP,F,HW,2001,T,110913.118738
T1002,SI,SI,0,_Z,EMP,F,HW,2001,V,110913.118738
T1002,SI,SI,0,_Z,EMP,F,HW,2002,T,112942.86473
T1002,SI,SI,0,_Z,EMP,F,HW,2002,V,112942.86473
T1002,SI,SI,0,_Z,EMP,F,HW,2003,T,115720.71909
T1002,SI,SI,0,_Z,EMP,F,HW,2003,V,115720.71909
T1002,SI,SI,0,_Z,EMP,F,HW,2004,T,116262.369374
T1002,SI,SI,0,_Z,EMP,F,HW,2004,V,116262.369374
T1002,SI,SI,0,_Z,EMP,F,HW,2005,T,117180.810484
T1002,SI,SI,0,_Z,EMP,F,HW,2005,V,117180.810484
T1002,SI,SI,0,_Z,EMP,F,HW,2006,T,124166.113205
T1002,SI,SI,0,_Z,EMP,F,HW,2006,V,124166.113205
T1002,SI,SI,0,_Z,EMP,F,HW,2007,T,137593.619752
T1002,SI,SI,0,_Z,EMP,F,HW,2007,V,137593.619752
T1002,SI,SI,0,_Z,EMP,F,HW,2008,T,154869.803147
T1002,SI,SI,0,_Z,EMP,F,HW,2008,V,154869.803147
T1002,SI,SI,0,_Z,EMP,F,HW,2009,T,154607.962964
T1002,SI,SI,0,_Z,EMP,F,HW,2009,V,154607.962964
T1002,SI,SI,0,_Z,EMP,F,HW,2010,T,142078.592301
T1002,SI,SI,0,_Z,EMP,F,HW,2010,V,142078.592301
T1002,SI,SI,0,_Z,EMP,F,HW,2011,T,124700.07356
T1002,SI,SI,0,_Z,EMP,F,HW,2011,V,124700.07356
T1002,SI,SI,0,_Z,EMP,F,HW,2012,T,114131.435479
T1002,SI,SI,0,_Z,EMP,F,HW,2012,V,114131.435479
T1002,SI,SI,0,_Z,EMP,F,HW,2013,T,107360.482879
T1002,SI,SI,0,_Z,EMP,F,HW,2013,V,107360.482879
T1002,SI,SI,0,_Z,EMP,F,HW,2014,T,108195.060755
T1002,SI,SI,0,_Z,EMP,F,HW,2014,V,108195.060755
T1002,SI,SI,0,_Z,EMP,F,HW,2015,T,109741.597769
T1002,SI,SI,0,_Z,EMP,F,HW,2015,V,109741.597769
T1002,SI,SI,0,_Z,EMP,F,HW,2016,T,100900.301315
T1002,SI,SI,0,_Z,EMP,F,HW,2016,V,100900.301315
T1002,SI,SI,0,_Z,EMP,F,HW,2017,T,101917.286209
T1002,SI,SI,0,_Z,EMP,F,HW,2017,V,101917.286209
T1002,SI,SI,0,_Z,EMP,F,HW,2018,T,106256.923104
T1002,SI,SI,0,_Z,EMP,F,HW,2018,V,106256.923104
T1002,SI,SI,0,_Z,EMP,F,HW,2019,T,116116.95361
T1002,SI,SI,0,_Z,EMP,F,HW,2019,V,116116.95361
T1002,SI,SI,0,_Z,EMP,F,HW,2020,T,115636.345343
T1002,SI,SI,0,_Z,EMP,F,HW,2020,V,115636.345343
T1002,SI,SI,0,_Z,EMP,GTI,HW,2000,T,305954.235838
T1002,SI,SI,0,_Z,EMP,GTI,HW,2000,V,305954.235838
T1002,SI,SI,0,_Z,EMP,GTI,HW,2001,T,304905.646736
T1002,SI,SI,0,_Z,EMP,GTI,HW,2001,V,304905.646736
T1002,SI,SI,0,_Z,EMP,GTI,HW,2002,T,311317.119568
T1002,SI,SI,0,_Z,EMP,GTI,HW,2002,V,311317.119568
T1002,SI,SI,0,_Z,EMP,GTI,HW,2003,T,314464.982575
T1002,SI,SI,0,_Z,EMP,GTI,HW,2003,V,314464.982575
T1002,SI,SI,0,_Z,EMP,GTI,HW,2004,T,321488.332799
T1002,SI,SI,0,_Z,EMP,GTI,HW,2004,V,321488.332799
T1002,SI,SI,0,_Z,EMP,GTI,HW,2005,T,317405.449031
T1002,SI,SI,0,_Z,EMP,GTI,HW,2005,V,317405.449031
T1002,SI,SI,0,_Z,EMP,GTI,HW,2006,T,321120.205405
T1002,SI,SI,0,_Z,EMP,GTI,HW,2006,V,321120.205405
T1002,SI,SI,0,_Z,EMP,GTI,HW,2007,T,330272.094141
T1002,SI,SI,0,_Z,EMP,GTI,HW,2007,V,330272.094141
T1002,SI,SI,0,_Z,EMP,GTI,HW,2008,T,348101.678966
T1002,SI,SI,0,_Z,EMP,GTI,HW,2008,V,348101.678966
T1002,SI,SI,0,_Z,EMP,GTI,HW,2009,T,349633.762846
T1002,SI,SI,0,_Z,EMP,GTI,HW,2009,V,349633.762846
T1002,SI,SI,0,_Z,EMP,GTI,HW,2010,T,346937.028553
T1002,SI,SI,0,_Z,EMP,GTI,HW,2010,V,346937.028553
T1002,SI,SI,0,_Z,EMP,GTI,HW,2011,T,331524.86103
T1002,SI,SI,0,_Z,EMP,GTI,HW,2011,V,331524.86103
T1002,SI,SI,0,_Z,EMP,GTI,HW,2012,T,323875.068105
T1002,SI,SI,0,_Z,EMP,GTI,HW,2012,V,323875.068105
T1002,SI,SI,0,_Z,EMP,GTI,HW,2013,T,322245.958376
T1002,SI,SI,0,_Z,EMP,GTI,HW,2013,V,322245.958376
T1002,SI,SI,0,_Z,EMP,GTI,HW,2014,T,325726.22358
T1002,SI,SI,0,_Z,EMP,GTI,HW,2014,V,325726.22358
T1002,SI,SI,0,_Z,EMP,GTI,HW,2015,T,330829.777949
T1002,SI,SI,0,_Z,EMP,GTI,HW,2015,V,330829.777949
T1002,SI,SI,0,_Z,EMP,GTI,HW,2016,T,331532.614549
T1002,SI,SI,0,_Z,EMP,GTI,HW,2016,V,331532.614549
T1002,SI,SI,0,_Z,EMP,GTI,HW,2017,T,338785.697833
T1002,SI,SI,0,_Z,EMP,GTI,HW,2017,V,338785.697833
T1002,SI,SI,0,_Z,EMP,GTI,HW,2018,T,341186.47342
T1002,SI,SI,0,_Z,EMP,GTI,HW,2018,V,341186.47342
T1002,SI,SI,0,_Z,EMP,GTI,HW,2019,T,353763.975107
T1002,SI,SI,0,_Z,EMP,GTI,HW,2019,V,353763.975107
T1002,SI,SI,0,_Z,EMP,GTI,HW,2020,T,316591.802904
T1002,SI,SI,0,_Z,EMP,GTI,HW,2020,V,316591.802904
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2000,T,332999.968753
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2000,V,332999.968753
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2001,T,332682.00762
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2001,V,332682.00762
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2002,T,341321.698545
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2002,V,341321.698545
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2003,T,345269.643746
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2003,V,345269.643746
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2004,T,353190.535562
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2004,V,353190.535562
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2005,T,349621.704032
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2005,V,349621.704032
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2006,T,355319.855254
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2006,V,355319.855254
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2007,T,366715.123529
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2007,V,366715.123529
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2008,T,387581.963892
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2008,V,387581.963892
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2009,T,391472.084001
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2009,V,391472.084001
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2010,T,388889.487298
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2010,V,388889.487298
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2011,T,373263.000822
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2011,V,373263.000822
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2012,T,366418.017126
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2012,V,366418.017126
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2013,T,365738.902615
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2013,V,365738.902615
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2014,T,370405.543023
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2014,V,370405.543023
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2015,T,377720.208573
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2015,V,377720.208573
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2016,T,379095.746593
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2016,V,379095.746593
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2017,T,387183.871562
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2017,V,387183.871562
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2018,T,390978.420135
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2018,V,390978.420135
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2019,T,405818.208923
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2019,V,405818.208923
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2020,T,369628.949212
T1002,SI,SI,0,_Z,EMP,GTJ,HW,2020,V,369628.949212
T1002,SI,SI,0,_Z,EMP,J,HW,2000,T,27045.732915
T1002,SI,SI,0,_Z,EMP,J,HW,2000,V,27045.732915
T1002,SI,SI,0,_Z,EMP,J,HW,2001,T,27776.360885
T1002,SI,SI,0,_Z,EMP,J,HW,2001,V,27776.360885
T1002,SI,SI,0,_Z,EMP,J,HW,2002,T,30004.578977
T1002,SI,SI,0,_Z,EMP,J,HW,2002,V,30004.578977
T1002,SI,SI,0,_Z,EMP,J,HW,2003,T,30804.661171
T1002,SI,SI,0,_Z,EMP,J,HW,2003,V,30804.661171
T1002,SI,SI,0,_Z,EMP,J,HW,2004,T,31702.202763
T1002,SI,SI,0,_Z,EMP,J,HW,2004,V,31702.202763
T1002,SI,SI,0,_Z,EMP,J,HW,2005,T,32216.255001
T1002,SI,SI,0,_Z,EMP,J,HW,2005,V,32216.255001
T1002,SI,SI,0,_Z,EMP,J,HW,2006,T,34199.649849
T1002,SI,SI,0,_Z,EMP,J,HW,2006,V,34199.649849
T1002,SI,SI,0,_Z,EMP,J,HW,2007,T,36443.029388
T1002,SI,SI,0,_Z,EMP,J,HW,2007,V,36443.029388
T1002,SI,SI,0,_Z,EMP,J,HW,2008,T,39480.284927
T1002,SI,SI,0,_Z,EMP,J,HW,2008,V,39480.284927
T1002,SI,SI,0,_Z,EMP,J,HW,2009,T,41838.321155
T1002,SI,SI,0,_Z,EMP,J,HW,2009,V,41838.321155
T1002,SI,SI,0,_Z,EMP,J,HW,2010,T,41952.458744
T1002,SI,SI,0,_Z,EMP,J,HW,2010,V,41952.458744
T1002,SI,SI,0,_Z,EMP,J,HW,2011,T,41738.139792
T1002,SI,SI,0,_Z,EMP,J,HW,2011,V,41738.139792
T1002,SI,SI,0,_Z,EMP,J,HW,2012,T,42542.949021
T1002,SI,SI,0,_Z,EMP,J,HW,2012,V,42542.949021
T1002,SI,SI,0,_Z,EMP,J,HW,2013,T,43492.944239
T1002,SI,SI,0,_Z,EMP,J,HW,2013,V,43492.944239
T1002,SI,SI,0,_Z,EMP,J,HW,2014,T,44679.319443
T1002,SI,SI,0,_Z,EMP,J,HW,2014,V,44679.319443
T1002,SI,SI,0,_Z,EMP,J,HW,2015,T,46890.430624
T1002,SI,SI,0,_Z,EMP,J,HW,2015,V,46890.430624
T1002,SI,SI,0,_Z,EMP,J,HW,2016,T,47563.132044
T1002,SI,SI,0,_Z,EMP,J,HW,2016,V,47563.132044
T1002,SI,SI,0,_Z,EMP,J,HW,2017,T,48398.173729
T1002,SI,SI,0,_Z,EMP,J,HW,2017,V,48398.173729
T1002,SI,SI,0,_Z,EMP,J,HW,2018,T,49791.946715
T1002,SI,SI,0,_Z,EMP,J,HW,2018,V,49791.946715
T1002,SI,SI,0,_Z,EMP,J,HW,2019,T,52054.233816
T1002,SI,SI,0,_Z,EMP,J,HW,2019,V,52054.233816
T1002,SI,SI,0,_Z,EMP,J,HW,2020,T,53037.146308
T1002,SI,SI,0,_Z,EMP,J,HW,2020,V,53037.146308
T1002,SI,SI,0,_Z,EMP,KTN,HW,2000,T,152656.548804
T1002,SI,SI,0,_Z,EMP,KTN,HW,2000,V,152656.548804
T1002,SI,SI,0,_Z,EMP,KTN,HW,2001,T,159785.067345
T1002,SI,SI,0,_Z,EMP,KTN,HW,2001,V,159785.067345
T1002,SI,SI,0,_Z,EMP,KTN,HW,2002,T,195970.669447
T1002,SI,SI,0,_Z,EMP,KTN,HW,2002,V,195970.669447
T1002,SI,SI,0,_Z,EMP,KTN,HW,2003,T,202382.593623
T1002,SI,SI,0,_Z,EMP,KTN,HW,2003,V,202382.593623
T1002,SI,SI,0,_Z,EMP,KTN,HW,2004,T,213170.790495
T1002,SI,SI,0,_Z,EMP,KTN,HW,2004,V,213170.790495
T1002,SI,SI,0,_Z,EMP,KTN,HW,2005,T,197475.574781
T1002,SI,SI,0,_Z,EMP,KTN,HW,2005,V,197475.574781
T1002,SI,SI,0,_Z,EMP,KTN,HW,2006,T,208322.154819
T1002,SI,SI,0,_Z,EMP,KTN,HW,2006,V,208322.154819
T1002,SI,SI,0,_Z,EMP,KTN,HW,2007,T,224471.671929
T1002,SI,SI,0,_Z,EMP,KTN,HW,2007,V,224471.671929
T1002,SI,SI,0,_Z,EMP,KTN,HW,2008,T,229983.050329
T1002,SI,SI,0,_Z,EMP,KTN,HW,2008,V,229983.050329
T1002,SI,SI,0,_Z,EMP,KTN,HW,2009,T,243316.873976
T1002,SI,SI,0,_Z,EMP,KTN,HW,2009,V,243316.873976
T1002,SI,SI,0,_Z,EMP,KTN,HW,2010,T,241813.597058
T1002,SI,SI,0,_Z,EMP,KTN,HW,2010,V,241813.597058
T1002,SI,SI,0,_Z,EMP,KTN,HW,2011,T,239170.087872
T1002,SI,SI,0,_Z,EMP,KTN,HW,2011,V,239170.087872
T1002,SI,SI,0,_Z,EMP,KTN,HW,2012,T,233169.166512
T1002,SI,SI,0,_Z,EMP,KTN,HW,2012,V,233169.166512
T1002,SI,SI,0,_Z,EMP,KTN,HW,2013,T,238651.482792
T1002,SI,SI,0,_Z,EMP,KTN,HW,2013,V,238651.482792
T1002,SI,SI,0,_Z,EMP,KTN,HW,2014,T,244431.98804
T1002,SI,SI,0,_Z,EMP,KTN,HW,2014,V,244431.98804
T1002,SI,SI,0,_Z,EMP,KTN,HW,2015,T,246680.712532
T1002,SI,SI,0,_Z,EMP,KTN,HW,2015,V,246680.712532
T1002,SI,SI,0,_Z,EMP,KTN,HW,2016,T,246525.845934
T1002,SI,SI,0,_Z,EMP,KTN,HW,2016,V,246525.845934
T1002,SI,SI,0,_Z,EMP,KTN,HW,2017,T,249401.138751
T1002,SI,SI,0,_Z,EMP,KTN,HW,2017,V,249401.138751
T1002,SI,SI,0,_Z,EMP,KTN,HW,2018,T,253002.579293
T1002,SI,SI,0,_Z,EMP,KTN,HW,2018,V,253002.579293
T1002,SI,SI,0,_Z,EMP,KTN,HW,2019,T,254500.26644
T1002,SI,SI,0,_Z,EMP,KTN,HW,2019,V,254500.26644
T1002,SI,SI,0,_Z,EMP,KTN,HW,2020,T,237931.325492
T1002,SI,SI,0,_Z,EMP,KTN,HW,2020,V,237931.325492
T1002,SI,SI,0,_Z,EMP,K,HW,2000,T,32402.438012
T1002,SI,SI,0,_Z,EMP,K,HW,2000,V,32402.438012
T1002,SI,SI,0,_Z,EMP,K,HW,2001,T,34018.274485
T1002,SI,SI,0,_Z,EMP,K,HW,2001,V,34018.274485
T1002,SI,SI,0,_Z,EMP,K,HW,2002,T,34806.682026
T1002,SI,SI,0,_Z,EMP,K,HW,2002,V,34806.682026
T1002,SI,SI,0,_Z,EMP,K,HW,2003,T,35096.77541
T1002,SI,SI,0,_Z,EMP,K,HW,2003,V,35096.77541
T1002,SI,SI,0,_Z,EMP,K,HW,2004,T,36548.546912
T1002,SI,SI,0,_Z,EMP,K,HW,2004,V,36548.546912
T1002,SI,SI,0,_Z,EMP,K,HW,2005,T,37270.846547
T1002,SI,SI,0,_Z,EMP,K,HW,2005,V,37270.846547
T1002,SI,SI,0,_Z,EMP,K,HW,2006,T,36895.283586
T1002,SI,SI,0,_Z,EMP,K,HW,2006,V,36895.283586
T1002,SI,SI,0,_Z,EMP,K,HW,2007,T,37837.004991
T1002,SI,SI,0,_Z,EMP,K,HW,2007,V,37837.004991
T1002,SI,SI,0,_Z,EMP,K,HW,2008,T,40207.001645
T1002,SI,SI,0,_Z,EMP,K,HW,2008,V,40207.001645
T1002,SI,SI,0,_Z,EMP,K,HW,2009,T,42150.364219
T1002,SI,SI,0,_Z,EMP,K,HW,2009,V,42150.364219
T1002,SI,SI,0,_Z,EMP,K,HW,2010,T,42007.061974
T1002,SI,SI,0,_Z,EMP,K,HW,2010,V,42007.061974
T1002,SI,SI,0,_Z,EMP,K,HW,2011,T,40223.244333
T1002,SI,SI,0,_Z,EMP,K,HW,2011,V,40223.244333
T1002,SI,SI,0,_Z,EMP,K,HW,2012,T,37502.369463
T1002,SI,SI,0,_Z,EMP,K,HW,2012,V,37502.369463
T1002,SI,SI,0,_Z,EMP,K,HW,2013,T,37155.181146
T1002,SI,SI,0,_Z,EMP,K,HW,2013,V,37155.181146
T1002,SI,SI,0,_Z,EMP,K,HW,2014,T,36267.688721
T1002,SI,SI,0,_Z,EMP,K,HW,2014,V,36267.688721
T1002,SI,SI,0,_Z,EMP,K,HW,2015,T,35465.038341
T1002,SI,SI,0,_Z,EMP,K,HW,2015,V,35465.038341
T1002,SI,SI,0,_Z,EMP,K,HW,2016,T,34368.930732
T1002,SI,SI,0,_Z,EMP,K,HW,2016,V,34368.930732
T1002,SI,SI,0,_Z,EMP,K,HW,2017,T,33672.65864
T1002,SI,SI,0,_Z,EMP,K,HW,2017,V,33672.65864
T1002,SI,SI,0,_Z,EMP,K,HW,2018,T,32679.754237
T1002,SI,SI,0,_Z,EMP,K,HW,2018,V,32679.754237
T1002,SI,SI,0,_Z,EMP,K,HW,2019,T,32636.555287
T1002,SI,SI,0,_Z,EMP,K,HW,2019,V,32636.555287
T1002,SI,SI,0,_Z,EMP,K,HW,2020,T,32483.220166
T1002,SI,SI,0,_Z,EMP,K,HW,2020,V,32483.220166
T1002,SI,SI,0,_Z,EMP,L,HW,2000,T,4273.924875
T1002,SI,SI,0,_Z,EMP,L,HW,2000,V,4273.924875
T1002,SI,SI,0,_Z,EMP,L,HW,2001,T,4896.961575
T1002,SI,SI,0,_Z,EMP,L,HW,2001,V,4896.961575
T1002,SI,SI,0,_Z,EMP,L,HW,2002,T,5542.511031
T1002,SI,SI,0,_Z,EMP,L,HW,2002,V,5542.511031
T1002,SI,SI,0,_Z,EMP,L,HW,2003,T,6316.105174
T1002,SI,SI,0,_Z,EMP,L,HW,2003,V,6316.105174
T1002,SI,SI,0,_Z,EMP,L,HW,2004,T,6485.428774
T1002,SI,SI,0,_Z,EMP,L,HW,2004,V,6485.428774
T1002,SI,SI,0,_Z,EMP,L,HW,2005,T,6512.834554
T1002,SI,SI,0,_Z,EMP,L,HW,2005,V,6512.834554
T1002,SI,SI,0,_Z,EMP,L,HW,2006,T,7075.475373
T1002,SI,SI,0,_Z,EMP,L,HW,2006,V,7075.475373
T1002,SI,SI,0,_Z,EMP,L,HW,2007,T,7788.250301
T1002,SI,SI,0,_Z,EMP,L,HW,2007,V,7788.250301
T1002,SI,SI,0,_Z,EMP,L,HW,2008,T,8715.095244
T1002,SI,SI,0,_Z,EMP,L,HW,2008,V,8715.095244
T1002,SI,SI,0,_Z,EMP,L,HW,2009,T,9134.571802
T1002,SI,SI,0,_Z,EMP,L,HW,2009,V,9134.571802
T1002,SI,SI,0,_Z,EMP,L,HW,2010,T,9155.660062
T1002,SI,SI,0,_Z,EMP,L,HW,2010,V,9155.660062
T1002,SI,SI,0,_Z,EMP,L,HW,2011,T,8812.630929
T1002,SI,SI,0,_Z,EMP,L,HW,2011,V,8812.630929
T1002,SI,SI,0,_Z,EMP,L,HW,2012,T,8652.332805
T1002,SI,SI,0,_Z,EMP,L,HW,2012,V,8652.332805
T1002,SI,SI,0,_Z,EMP,L,HW,2013,T,8763.016775
T1002,SI,SI,0,_Z,EMP,L,HW,2013,V,8763.016775
T1002,SI,SI,0,_Z,EMP,L,HW,2014,T,8955.498596
T1002,SI,SI,0,_Z,EMP,L,HW,2014,V,8955.498596
T1002,SI,SI,0,_Z,EMP,L,HW,2015,T,9126.925644
T1002,SI,SI,0,_Z,EMP,L,HW,2015,V,9126.925644
T1002,SI,SI,0,_Z,EMP,L,HW,2016,T,9137.876397
T1002,SI,SI,0,_Z,EMP,L,HW,2016,V,9137.876397
T1002,SI,SI,0,_Z,EMP,L,HW,2017,T,9741.885912
T1002,SI,SI,0,_Z,EMP,L,HW,2017,V,9741.885912
T1002,SI,SI,0,_Z,EMP,L,HW,2018,T,10155.983115
T1002,SI,SI,0,_Z,EMP,L,HW,2018,V,10155.983115
T1002,SI,SI,0,_Z,EMP,L,HW,2019,T,10668.607192
T1002,SI,SI,0,_Z,EMP,L,HW,2019,V,10668.607192
T1002,SI,SI,0,_Z,EMP,L,HW,2020,T,10836.403939
T1002,SI,SI,0,_Z,EMP,L,HW,2020,V,10836.403939
T1002,SI,SI,0,_Z,EMP,M_N,HW,2000,T,115980.185917
T1002,SI,SI,0,_Z,EMP,M_N,HW,2000,V,115980.185917
T1002,SI,SI,0,_Z,EMP,M_N,HW,2001,T,120869.831285
T1002,SI,SI,0,_Z,EMP,M_N,HW,2001,V,120869.831285
T1002,SI,SI,0,_Z,EMP,M_N,HW,2002,T,155621.476389
T1002,SI,SI,0,_Z,EMP,M_N,HW,2002,V,155621.476389
T1002,SI,SI,0,_Z,EMP,M_N,HW,2003,T,160969.713038
T1002,SI,SI,0,_Z,EMP,M_N,HW,2003,V,160969.713038
T1002,SI,SI,0,_Z,EMP,M_N,HW,2004,T,170136.814808
T1002,SI,SI,0,_Z,EMP,M_N,HW,2004,V,170136.814808
T1002,SI,SI,0,_Z,EMP,M_N,HW,2005,T,153691.89368
T1002,SI,SI,0,_Z,EMP,M_N,HW,2005,V,153691.89368
T1002,SI,SI,0,_Z,EMP,M_N,HW,2006,T,164351.39586
T1002,SI,SI,0,_Z,EMP,M_N,HW,2006,V,164351.39586
T1002,SI,SI,0,_Z,EMP,M_N,HW,2007,T,178846.416636
T1002,SI,SI,0,_Z,EMP,M_N,HW,2007,V,178846.416636
T1002,SI,SI,0,_Z,EMP,M_N,HW,2008,T,181060.95344
T1002,SI,SI,0,_Z,EMP,M_N,HW,2008,V,181060.95344
T1002,SI,SI,0,_Z,EMP,M_N,HW,2009,T,192031.937954
