table_identifier,country,ref_area,NUTS,accounting_entry,sto,activity,unit_measure,time_period,type,obs_value
T1200,DK,DK03,2,_Z,EMP,L,PS,2011,V,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2012,T,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2012,V,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2013,T,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2013,V,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2014,T,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2014,V,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2015,T,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2015,V,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2016,T,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2016,V,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2017,T,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2017,V,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2018,T,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2018,V,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2019,T,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2019,V,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2020,T,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2020,V,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2021,T,9
T1200,DK,DK03,2,_Z,EMP,L,PS,2021,V,
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2000,T,35
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2000,V,35
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2001,T,36
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2001,V,36
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2002,T,37
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2002,V,37
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2003,T,38
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2003,V,38
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2004,T,40
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2004,V,40
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2005,T,42
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2005,V,42
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2006,T,44
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2006,V,44
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2007,T,49
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2007,V,49
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2008,T,48
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2008,V,48
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2009,T,46
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2009,V,46
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2010,T,46
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2010,V,46
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2011,T,44
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2011,V,44
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2012,T,45
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2012,V,45
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2013,T,48
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2013,V,48
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2014,T,49
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2014,V,49
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2015,T,49
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2015,V,49
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2016,T,51
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2016,V,51
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2017,T,53
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2017,V,53
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2018,T,53
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2018,V,53
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2019,T,53
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2019,V,53
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2020,T,52
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2020,V,52
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2021,T,54
T1200,DK,DK03,2,_Z,EMP,M_N,PS,2021,V,
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2000,T,172
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2000,V,172
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2001,T,173
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2001,V,173
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2002,T,172
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2002,V,172
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2003,T,171
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2003,V,171
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2004,T,172
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2004,V,172
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2005,T,173
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2005,V,173
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2006,T,176
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2006,V,176
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2007,T,174
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2007,V,174
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2008,T,175
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2008,V,175
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2009,T,178
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2009,V,178
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2010,T,180
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2010,V,180
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2011,T,177
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2011,V,177
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2012,T,174
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2012,V,174
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2013,T,172
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2013,V,172
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2014,T,173
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2014,V,173
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2015,T,174
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2015,V,174
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2016,T,174
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2016,V,174
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2017,T,175
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2017,V,175
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2018,T,177
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2018,V,177
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2019,T,180
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2019,V,180
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2020,T,180
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2020,V,181
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2021,T,187
T1200,DK,DK03,2,_Z,EMP,OTQ,PS,2021,V,
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2000,T,193
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2000,V,193
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2001,T,195
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2001,V,195
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2002,T,194
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2002,V,194
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2003,T,192
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2003,V,192
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2004,T,194
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2004,V,194
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2005,T,195
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2005,V,195
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2006,T,199
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2006,V,199
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2007,T,198
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2007,V,198
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2008,T,200
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2008,V,200
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2009,T,204
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2009,V,204
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2010,T,207
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2010,V,207
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2011,T,203
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2011,V,203
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2012,T,200
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2012,V,200
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2013,T,198
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2013,V,198
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2014,T,199
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2014,V,199
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2015,T,200
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2015,V,200
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2016,T,201
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2016,V,201
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2017,T,201
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2017,V,201
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2018,T,204
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2018,V,204
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2019,T,207
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2019,V,207
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2020,T,206
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2020,V,208
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2021,T,212
T1200,DK,DK03,2,_Z,EMP,OTU,PS,2021,V,
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2000,T,21
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2000,V,21
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2001,T,22
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2001,V,22
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2002,T,22
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2002,V,22
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2003,T,22
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2003,V,22
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2004,T,22
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2004,V,22
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2005,T,22
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2005,V,22
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2006,T,23
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2006,V,23
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2007,T,24
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2007,V,24
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2008,T,25
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2008,V,25
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2009,T,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2009,V,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2010,T,27
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2010,V,27
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2011,T,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2011,V,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2012,T,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2012,V,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2013,T,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2013,V,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2014,T,25
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2014,V,25
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2015,T,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2015,V,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2016,T,27
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2016,V,27
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2017,T,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2017,V,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2018,T,27
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2018,V,27
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2019,T,27
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2019,V,27
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2020,T,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2020,V,27
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2021,T,26
T1200,DK,DK03,2,_Z,EMP,RTU,PS,2021,V,
T1200,DK,DK03,2,_Z,POP,_Z,PS,2000,T,1173
T1200,DK,DK03,2,_Z,POP,_Z,PS,2000,V,1173
T1200,DK,DK03,2,_Z,POP,_Z,PS,2001,T,1175
T1200,DK,DK03,2,_Z,POP,_Z,PS,2001,V,1175
T1200,DK,DK03,2,_Z,POP,_Z,PS,2002,T,1177
T1200,DK,DK03,2,_Z,POP,_Z,PS,2002,V,1177
T1200,DK,DK03,2,_Z,POP,_Z,PS,2003,T,1179
T1200,DK,DK03,2,_Z,POP,_Z,PS,2003,V,1179
T1200,DK,DK03,2,_Z,POP,_Z,PS,2004,T,1182
T1200,DK,DK03,2,_Z,POP,_Z,PS,2004,V,1182
T1200,DK,DK03,2,_Z,POP,_Z,PS,2005,T,1185
T1200,DK,DK03,2,_Z,POP,_Z,PS,2005,V,1185
T1200,DK,DK03,2,_Z,POP,_Z,PS,2006,T,1188
T1200,DK,DK03,2,_Z,POP,_Z,PS,2006,V,1188
T1200,DK,DK03,2,_Z,POP,_Z,PS,2007,T,1192
T1200,DK,DK03,2,_Z,POP,_Z,PS,2007,V,1192
T1200,DK,DK03,2,_Z,POP,_Z,PS,2008,T,1197
T1200,DK,DK03,2,_Z,POP,_Z,PS,2008,V,1197
T1200,DK,DK03,2,_Z,POP,_Z,PS,2009,T,1200
T1200,DK,DK03,2,_Z,POP,_Z,PS,2009,V,1200
T1200,DK,DK03,2,_Z,POP,_Z,PS,2010,T,1201
T1200,DK,DK03,2,_Z,POP,_Z,PS,2010,V,1201
T1200,DK,DK03,2,_Z,POP,_Z,PS,2011,T,1201
T1200,DK,DK03,2,_Z,POP,_Z,PS,2011,V,1201
T1200,DK,DK03,2,_Z,POP,_Z,PS,2012,T,1201
T1200,DK,DK03,2,_Z,POP,_Z,PS,2012,V,1201
T1200,DK,DK03,2,_Z,POP,_Z,PS,2013,T,1202
T1200,DK,DK03,2,_Z,POP,_Z,PS,2013,V,1202
T1200,DK,DK03,2,_Z,POP,_Z,PS,2014,T,1204
T1200,DK,DK03,2,_Z,POP,_Z,PS,2014,V,1204
T1200,DK,DK03,2,_Z,POP,_Z,PS,2015,T,1209
T1200,DK,DK03,2,_Z,POP,_Z,PS,2015,V,1209
T1200,DK,DK03,2,_Z,POP,_Z,PS,2016,T,1215
T1200,DK,DK03,2,_Z,POP,_Z,PS,2016,V,1215
T1200,DK,DK03,2,_Z,POP,_Z,PS,2017,T,1219
T1200,DK,DK03,2,_Z,POP,_Z,PS,2017,V,1219
T1200,DK,DK03,2,_Z,POP,_Z,PS,2018,T,1222
T1200,DK,DK03,2,_Z,POP,_Z,PS,2018,V,1222
T1200,DK,DK03,2,_Z,POP,_Z,PS,2019,T,1224
T1200,DK,DK03,2,_Z,POP,_Z,PS,2019,V,1224
T1200,DK,DK03,2,_Z,POP,_Z,PS,2020,T,1223
T1200,DK,DK03,2,_Z,POP,_Z,PS,2020,V,1223
T1200,DK,DK03,2,_Z,POP,_Z,PS,2021,T,1225
T1200,DK,DK03,2,_Z,POP,_Z,PS,2021,V,
T1200,DK,DK03,2,_Z,SAL,_T,PS,2000,T,540
T1200,DK,DK03,2,_Z,SAL,_T,PS,2000,V,540
T1200,DK,DK03,2,_Z,SAL,_T,PS,2001,T,542
T1200,DK,DK03,2,_Z,SAL,_T,PS,2001,V,542
T1200,DK,DK03,2,_Z,SAL,_T,PS,2002,T,538
T1200,DK,DK03,2,_Z,SAL,_T,PS,2002,V,538
T1200,DK,DK03,2,_Z,SAL,_T,PS,2003,T,535
T1200,DK,DK03,2,_Z,SAL,_T,PS,2003,V,535
T1200,DK,DK03,2,_Z,SAL,_T,PS,2004,T,532
T1200,DK,DK03,2,_Z,SAL,_T,PS,2004,V,532
T1200,DK,DK03,2,_Z,SAL,_T,PS,2005,T,539
T1200,DK,DK03,2,_Z,SAL,_T,PS,2005,V,539
T1200,DK,DK03,2,_Z,SAL,_T,PS,2006,T,549
T1200,DK,DK03,2,_Z,SAL,_T,PS,2006,V,549
T1200,DK,DK03,2,_Z,SAL,_T,PS,2007,T,566
T1200,DK,DK03,2,_Z,SAL,_T,PS,2007,V,566
T1200,DK,DK03,2,_Z,SAL,_T,PS,2008,T,577
T1200,DK,DK03,2,_Z,SAL,_T,PS,2008,V,577
T1200,DK,DK03,2,_Z,SAL,_T,PS,2009,T,556
T1200,DK,DK03,2,_Z,SAL,_T,PS,2009,V,556
T1200,DK,DK03,2,_Z,SAL,_T,PS,2010,T,536
T1200,DK,DK03,2,_Z,SAL,_T,PS,2010,V,536
T1200,DK,DK03,2,_Z,SAL,_T,PS,2011,T,532
T1200,DK,DK03,2,_Z,SAL,_T,PS,2011,V,532
T1200,DK,DK03,2,_Z,SAL,_T,PS,2012,T,525
T1200,DK,DK03,2,_Z,SAL,_T,PS,2012,V,525
T1200,DK,DK03,2,_Z,SAL,_T,PS,2013,T,524
T1200,DK,DK03,2,_Z,SAL,_T,PS,2013,V,524
T1200,DK,DK03,2,_Z,SAL,_T,PS,2014,T,530
T1200,DK,DK03,2,_Z,SAL,_T,PS,2014,V,530
T1200,DK,DK03,2,_Z,SAL,_T,PS,2015,T,534
T1200,DK,DK03,2,_Z,SAL,_T,PS,2015,V,534
T1200,DK,DK03,2,_Z,SAL,_T,PS,2016,T,544
T1200,DK,DK03,2,_Z,SAL,_T,PS,2016,V,544
T1200,DK,DK03,2,_Z,SAL,_T,PS,2017,T,551
T1200,DK,DK03,2,_Z,SAL,_T,PS,2017,V,551
T1200,DK,DK03,2,_Z,SAL,_T,PS,2018,T,558
T1200,DK,DK03,2,_Z,SAL,_T,PS,2018,V,558
T1200,DK,DK03,2,_Z,SAL,_T,PS,2019,T,568
T1200,DK,DK03,2,_Z,SAL,_T,PS,2019,V,567
T1200,DK,DK03,2,_Z,SAL,_T,PS,2020,T,560
T1200,DK,DK03,2,_Z,SAL,_T,PS,2020,V,560
T1200,DK,DK03,2,_Z,SAL,_T,PS,2021,T,574
T1200,DK,DK03,2,_Z,SAL,_T,PS,2021,V,
T1200,DK,DK03,2,_Z,SAL,A,PS,2000,T,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2000,V,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2001,T,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2001,V,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2002,T,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2002,V,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2003,T,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2003,V,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2004,T,12
T1200,DK,DK03,2,_Z,SAL,A,PS,2004,V,12
T1200,DK,DK03,2,_Z,SAL,A,PS,2005,T,12
T1200,DK,DK03,2,_Z,SAL,A,PS,2005,V,12
T1200,DK,DK03,2,_Z,SAL,A,PS,2006,T,12
T1200,DK,DK03,2,_Z,SAL,A,PS,2006,V,12
T1200,DK,DK03,2,_Z,SAL,A,PS,2007,T,12
T1200,DK,DK03,2,_Z,SAL,A,PS,2007,V,12
T1200,DK,DK03,2,_Z,SAL,A,PS,2008,T,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2008,V,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2009,T,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2009,V,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2010,T,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2010,V,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2011,T,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2011,V,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2012,T,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2012,V,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2013,T,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2013,V,13
T1200,DK,DK03,2,_Z,SAL,A,PS,2014,T,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2014,V,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2015,T,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2015,V,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2016,T,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2016,V,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2017,T,15
T1200,DK,DK03,2,_Z,SAL,A,PS,2017,V,15
T1200,DK,DK03,2,_Z,SAL,A,PS,2018,T,15
T1200,DK,DK03,2,_Z,SAL,A,PS,2018,V,15
T1200,DK,DK03,2,_Z,SAL,A,PS,2019,T,15
T1200,DK,DK03,2,_Z,SAL,A,PS,2019,V,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2020,T,15
T1200,DK,DK03,2,_Z,SAL,A,PS,2020,V,15
T1200,DK,DK03,2,_Z,SAL,A,PS,2021,T,14
T1200,DK,DK03,2,_Z,SAL,A,PS,2021,V,
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2000,T,118
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2000,V,118
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2001,T,117
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2001,V,117
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2002,T,115
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2002,V,115
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2003,T,111
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2003,V,111
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2004,T,105
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2004,V,105
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2005,T,104
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2005,V,104
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2006,T,101
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2006,V,101
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2007,T,105
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2007,V,105
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2008,T,105
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2008,V,105
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2009,T,91
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2009,V,91
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2010,T,81
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2010,V,81
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2011,T,80
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2011,V,80
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2012,T,79
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2012,V,79
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2013,T,78
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2013,V,78
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2014,T,79
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2014,V,79
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2015,T,79
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2015,V,79
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2016,T,81
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2016,V,81
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2017,T,82
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2017,V,82
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2018,T,82
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2018,V,82
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2019,T,83
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2019,V,84
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2020,T,81
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2020,V,81
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2021,T,82
T1200,DK,DK03,2,_Z,SAL,BTE,PS,2021,V,
T1200,DK,DK03,2,_Z,SAL,C,PS,2000,T,112
T1200,DK,DK03,2,_Z,SAL,C,PS,2000,V,112
T1200,DK,DK03,2,_Z,SAL,C,PS,2001,T,111
T1200,DK,DK03,2,_Z,SAL,C,PS,2001,V,111
T1200,DK,DK03,2,_Z,SAL,C,PS,2002,T,109
T1200,DK,DK03,2,_Z,SAL,C,PS,2002,V,109
T1200,DK,DK03,2,_Z,SAL,C,PS,2003,T,105
T1200,DK,DK03,2,_Z,SAL,C,PS,2003,V,105
T1200,DK,DK03,2,_Z,SAL,C,PS,2004,T,100
T1200,DK,DK03,2,_Z,SAL,C,PS,2004,V,100
T1200,DK,DK03,2,_Z,SAL,C,PS,2005,T,99
T1200,DK,DK03,2,_Z,SAL,C,PS,2005,V,99
T1200,DK,DK03,2,_Z,SAL,C,PS,2006,T,96
T1200,DK,DK03,2,_Z,SAL,C,PS,2006,V,96
T1200,DK,DK03,2,_Z,SAL,C,PS,2007,T,99
T1200,DK,DK03,2,_Z,SAL,C,PS,2007,V,99
T1200,DK,DK03,2,_Z,SAL,C,PS,2008,T,99
T1200,DK,DK03,2,_Z,SAL,C,PS,2008,V,99
T1200,DK,DK03,2,_Z,SAL,C,PS,2009,T,85
T1200,DK,DK03,2,_Z,SAL,C,PS,2009,V,85
T1200,DK,DK03,2,_Z,SAL,C,PS,2010,T,76
T1200,DK,DK03,2,_Z,SAL,C,PS,2010,V,76
T1200,DK,DK03,2,_Z,SAL,C,PS,2011,T,75
T1200,DK,DK03,2,_Z,SAL,C,PS,2011,V,75
T1200,DK,DK03,2,_Z,SAL,C,PS,2012,T,73
T1200,DK,DK03,2,_Z,SAL,C,PS,2012,V,73
T1200,DK,DK03,2,_Z,SAL,C,PS,2013,T,73
T1200,DK,DK03,2,_Z,SAL,C,PS,2013,V,73
T1200,DK,DK03,2,_Z,SAL,C,PS,2014,T,73
T1200,DK,DK03,2,_Z,SAL,C,PS,2014,V,73
T1200,DK,DK03,2,_Z,SAL,C,PS,2015,T,74
